Date,Open,High,Low,Close,Volume
2020-03-03,73.66,78.1,72.37,76.23,258885311
2020-03-04,75.36,76.24,73.54,75.22,185372539
2020-03-05,75.05,76.2,67.99,70.67,438358355
2020-03-06,71.9,74.91,65.75,69.51,85500820
2020-03-09,68.38,70.18,68.07,69.9,96303785
2020-03-10,70.1,70.79,67.24,68.21,143559764
2020-03-11,68.29,68.65,67.6,67.86,87823967
2020-03-12,67.72,68.2,66.01,66.31,486901034
2020-03-13,66.12,66.26,65.59,65.7,119101486
2020-03-16,66.12,70.58,62.07,63.49,109134309
2020-03-17,63.75,64.12,60.06,60.38,229493122
2020-03-18,60.11,62.88,59.31,62.01,94529475
2020-03-19,62.08,68.18,60.48,66.84,254736901
2020-03-20,68.66,70.28,67.1,68.41,129724083
2020-03-23,67.77,69.14,65.72,67.12,131822667
2020-03-24,67.64,70.43,62.18,64.16,61436604
2020-03-25,64.62,69.54,62.74,67.91,134892862
2020-03-26,67.35,68.0,65.49,66.72,107272875
2020-03-27,66.62,70.45,65.0,68.19,93142478
2020-03-30,66.92,67.59,63.65,64.56,163859998
2020-03-31,64.88,68.09,63.44,67.51,99693748
2020-04-01,68.2,70.93,63.18,66.5,95907839
2020-04-02,67.39,68.01,66.79,67.41,336158825
2020-04-03,67.03,69.23,63.86,65.6,246581831
2020-04-06,65.01,65.92,61.42,62.52,190849000
2020-04-07,63.19,69.26,54.32,61.44,67849724
2020-04-08,61.77,64.68,58.59,62.19,195711492
2020-04-09,61.92,63.48,61.89,63.43,190230977
2020-04-10,63.63,65.39,59.43,61.84,141050128
2020-04-13,61.6,63.42,60.59,61.78,37701952
2020-04-14,61.55,68.72,57.65,64.19,161963307
2020-04-15,63.54,68.86,61.66,66.23,251185023
2020-04-16,66.14,70.3,63.01,67.01,182963043
2020-04-17,66.51,69.04,62.04,64.78,125842304
2020-04-20,65.32,65.47,63.54,63.77,104255364
2020-04-21,63.19,65.54,62.09,63.61,136586715
2020-04-22,63.65,66.07,61.36,62.53,118946893
2020-04-23,62.56,64.76,62.29,64.44,124737062
2020-04-24,64.42,67.21,58.39,62.99,75833495
2020-04-27,62.72,64.7,59.7,61.2,94837741
2020-04-28,62.51,63.93,62.01,63.39,133830822
2020-04-29,63.25,68.84,60.29,67.15,216965164
2020-04-30,67.91,71.44,65.35,70.04,696117003
2020-05-01,70.33,73.66,70.28,73.61,479073246
2020-05-04,73.28,76.47,72.66,76.17,307474616
2020-05-05,76.51,77.79,74.62,75.4,136516969
2020-05-06,75.58,77.97,68.53,71.33,659142012
2020-05-07,71.31,78.73,69.14,76.16,288260990
2020-05-08,77.58,79.63,71.96,74.92,172761428
2020-05-11,76.06,82.13,73.44,77.45,146090956
2020-05-12,77.8,81.69,76.13,78.79,147543776
2020-05-13,78.56,79.35,77.43,78.38,187679591
2020-05-14,80.16,85.14,78.29,84.0,130975486
2020-05-15,85.18,85.29,80.16,80.24,324079246
2020-05-18,80.93,88.86,79.5,87.1,387687770
2020-05-19,86.69,91.42,85.22,90.69,347576963
2020-05-20,90.04,98.32,87.95,93.98,134493875
2020-05-21,95.23,95.74,89.08,89.74,349956208
2020-05-22,91.08,91.71,87.73,88.98,141557632
2020-05-25,89.27,92.79,87.85,91.25,68887341
2020-05-26,91.77,93.76,85.04,87.99,171252357
2020-05-27,87.3,92.0,81.3,87.93,64072584
2020-05-28,89.44,93.08,88.81,92.76,558179901
2020-05-29,93.73,95.87,91.29,92.42,108814949
2020-06-01,92.35,96.68,92.09,96.46,170192307
2020-06-02,98.2,103.62,95.99,98.69,57528443
2020-06-03,97.72,98.13,92.65,93.38,1180154931
2020-06-04,93.59,95.34,93.08,94.84,61967982
2020-06-05,96.36,99.12,86.9,91.05,140949733
2020-06-08,92.53,93.72,84.1,85.05,132914836
2020-06-09,85.74,91.4,78.24,87.68,111415648
2020-06-10,88.39,93.87,82.6,87.79,101045630
2020-06-11,88.44,89.62,85.14,87.23,200946084
2020-06-12,86.18,87.78,83.57,84.1,110005325
2020-06-15,82.65,88.31,81.14,86.16,333138157
2020-06-16,86.04,91.24,78.14,83.26,78342542
2020-06-17,82.74,85.28,74.27,77.92,164559541
2020-06-18,78.31,87.65,72.24,81.99,296253414
2020-06-19,81.96,82.03,81.77,81.91,52269506
2020-06-22,81.61,81.94,76.09,76.7,124124327
2020-06-23,75.65,81.63,74.84,80.29,31191596
2020-06-24,79.37,85.63,74.16,83.0,134904626
2020-06-25,82.5,86.48,80.33,84.57,172095272
2020-06-26,83.0,83.78,82.45,83.35,89377152
2020-06-29,83.66,86.36,79.49,84.24,149872861
2020-06-30,84.88,87.08,84.01,86.06,217491403
2020-07-01,86.32,92.05,81.04,85.44,91924322
2020-07-02,86.0,89.37,80.6,83.8,243753143
2020-07-03,83.4,87.08,82.87,85.49,36655609
2020-07-06,84.64,88.62,75.46,79.72,156276394
2020-07-07,80.66,87.74,72.37,79.93,112860830
2020-07-08,80.19,82.71,76.37,78.08,212609744
2020-07-09,76.47,79.62,74.83,76.39,50732601
2020-07-10,77.14,79.72,75.59,76.6,245907267
2020-07-13,77.1,78.6,74.65,75.75,327231834
2020-07-14,75.78,77.7,75.62,77.6,267083285
2020-07-15,76.74,80.03,75.21,78.25,161098250
2020-07-16,78.21,83.44,74.61,79.46,88835296
2020-07-17,78.57,81.28,75.42,77.76,206438877
2020-07-20,78.69,84.06,75.01,79.89,76248077
2020-07-21,79.73,80.49,78.72,79.72,72383771
2020-07-22,80.72,82.75,73.78,77.81,305773265
2020-07-23,77.94,85.24,71.78,77.42,29309220
2020-07-24,77.85,83.76,75.75,81.46,221661770
2020-07-27,81.9,84.18,81.11,83.6,198055648
2020-07-28,84.62,90.0,81.22,85.25,83337648
2020-07-29,84.3,87.53,83.59,85.66,32735091
2020-07-30,86.56,88.33,85.94,87.84,51963782
2020-07-31,88.28,90.45,83.68,85.58,130366632
2020-08-03,85.34,86.24,83.08,83.78,216724466
2020-08-04,83.61,84.53,83.33,84.2,161637405
2020-08-05,86.02,90.25,84.29,87.96,249337112
2020-08-06,88.46,89.54,88.12,89.25,293100069
2020-08-07,88.07,91.41,85.88,89.41,380442001
2020-08-10,90.33,93.63,87.38,90.33,248128695
2020-08-11,92.1,94.62,86.91,88.8,104232812
2020-08-12,88.51,101.49,82.88,94.46,138669230
2020-08-13,94.07,99.95,93.16,99.0,140230896
2020-08-14,98.75,101.1,91.64,94.01,250260268
2020-08-17,95.26,107.15,90.15,99.23,405857172
2020-08-18,98.93,99.06,94.25,94.44,212750520
2020-08-19,93.79,104.32,91.61,99.2,268835882
2020-08-20,98.97,100.27,94.47,96.44,133487955
2020-08-21,98.3,100.12,91.13,96.62,190662817
2020-08-24,98.56,100.16,94.66,97.22,48991027
2020-08-25,97.37,99.8,96.49,98.8,89849953
2020-08-26,99.71,101.96,92.71,96.75,74369225
2020-08-27,98.16,102.13,91.84,97.36,77969199
2020-08-28,97.93,105.95,90.13,97.65,78375106
2020-08-31,96.26,102.28,90.23,94.93,152780618
2020-09-01,94.26,98.21,89.74,95.36,163914058
2020-09-02,94.15,99.26,93.23,98.67,178500431
2020-09-03,98.44,101.64,90.88,95.53,117917066
2020-09-04,94.2,114.42,86.25,102.51,202864202
2020-09-07,103.04,105.71,98.65,100.86,78064793
2020-09-08,100.52,109.23,95.21,100.22,83429644
2020-09-09,101.54,101.97,100.53,100.85,132589134
2020-09-10,100.52,111.1,98.17,109.31,151261269
2020-09-11,109.17,113.29,103.77,105.49,77352213
2020-09-14,105.55,122.33,97.25,113.66,222053892
2020-09-15,115.08,118.14,114.09,117.23,117936325
2020-09-16,119.26,120.52,118.64,119.47,92146277
2020-09-17,118.85,120.54,113.4,117.65,88508514
2020-09-18,117.16,118.92,113.21,115.78,151080822
2020-09-21,115.58,119.19,110.74,112.54,100548769
2020-09-22,111.68,112.43,109.02,109.87,143240535
2020-09-23,109.21,115.63,96.26,103.69,310686308
2020-09-24,104.25,125.43,99.71,113.46,232985325
2020-09-25,113.51,124.67,108.36,120.2,88885812
2020-09-28,117.6,121.61,116.18,119.76,97560065
2020-09-29,120.69,122.53,120.36,122.13,56410670
2020-09-30,123.09,127.66,120.14,122.97,90846893
2020-10-01,121.27,139.73,114.45,132.94,175984749
2020-10-02,133.91,137.4,128.17,134.58,98026433
2020-10-05,134.71,137.56,130.32,132.72,110493081
2020-10-06,131.21,136.1,124.97,132.69,181106634
2020-10-07,131.43,156.07,122.45,140.54,139564762
2020-10-08,139.12,145.6,134.98,138.18,213685036
2020-10-09,136.93,140.66,135.69,138.97,95203524
2020-10-12,138.0,138.9,137.74,138.39,87578935
2020-10-13,137.96,142.36,137.53,141.74,122131942
2020-10-14,140.47,152.49,138.92,148.92,63181778
2020-10-15,152.29,163.01,142.01,149.64,101802810
2020-10-16,147.54,153.81,144.88,151.97,34806869
2020-10-19,152.79,163.0,150.69,158.61,192094355
2020-10-20,160.21,166.26,158.85,164.41,147857509
2020-10-21,162.71,167.91,150.26,155.98,161908081
2020-10-22,155.38,155.83,150.84,151.17,56160106
2020-10-23,150.79,150.98,146.23,146.33,100026343
2020-10-26,147.78,154.92,138.92,143.53,245616007
2020-10-27,144.63,145.71,134.92,136.34,327179872
2020-10-28,136.98,144.28,129.46,133.01,71049118
2020-10-29,134.8,138.26,130.87,131.96,64880992
2020-10-30,134.55,135.6,131.87,133.06,66365550
2020-11-02,129.94,131.63,129.57,131.08,190934306
2020-11-03,131.61,131.84,128.19,128.4,58682080
2020-11-04,130.37,139.21,125.13,136.08,161938663
2020-11-05,136.11,148.98,123.47,129.03,193275011
2020-11-06,127.23,135.29,122.76,131.75,365817504
2020-11-09,132.12,143.41,125.31,138.91,85008511
2020-11-10,137.29,140.78,134.02,138.72,60711403
2020-11-11,140.46,153.66,134.56,147.68,474904090
2020-11-12,146.57,150.15,142.39,145.82,122808017
2020-11-13,145.09,154.93,142.85,150.19,234931134
2020-11-16,148.81,151.96,147.67,150.93,143104289
2020-11-17,148.82,154.34,148.41,153.88,98894104
2020-11-18,152.45,158.04,150.31,155.47,128030403
2020-11-19,155.72,157.84,155.39,157.43,157935244
2020-11-20,157.94,175.81,151.17,161.66,79330602
2020-11-23,159.64,166.6,137.97,148.83,116145532
2020-11-24,147.64,155.73,147.46,155.6,174189095
2020-11-25,156.27,176.13,148.8,160.57,157370429
2020-11-26,160.45,160.48,156.41,156.43,166941369
2020-11-27,159.08,171.33,151.92,156.09,124896024
2020-11-30,158.03,167.52,144.1,148.53,483907812
2020-12-01,151.79,156.42,147.9,153.35,127576353
2020-12-02,153.65,155.26,147.17,150.11,77903312
2020-12-03,147.81,165.48,135.26,153.57,60164308
2020-12-04,154.4,159.68,153.85,158.05,139490458
2020-12-07,157.63,163.5,145.28,154.52,179881561
2020-12-08,152.81,155.2,148.3,150.29,282505198
2020-12-09,148.75,149.0,144.47,144.66,95459522
2020-12-10,143.39,145.56,140.19,142.44,113310529
2020-12-11,139.6,142.2,138.39,140.12,143460711
2020-12-14,138.91,144.81,135.32,142.38,99349014
2020-12-15,142.57,147.88,140.83,146.68,241837850
2020-12-16,147.43,153.15,140.64,145.36,46397105
2020-12-17,144.49,146.46,143.27,145.86,33396055
2020-12-18,145.78,156.72,140.68,149.98,115295673
2020-12-21,146.78,149.47,131.58,139.13,288814400
2020-12-22,139.26,142.44,133.28,135.75,194707812
2020-12-23,135.17,142.45,123.22,131.6,360463470
2020-12-24,130.49,133.27,125.93,130.29,153094196
2020-12-25,130.4,139.77,128.61,137.77,324464636
2020-12-28,136.56,147.51,117.27,127.15,402377906
2020-12-29,125.9,132.99,113.25,124.26,126798459
2020-12-30,122.65,129.17,120.28,126.2,66132686
2020-12-31,126.37,128.96,125.11,126.62,131759562
2021-01-01,126.57,129.04,124.62,127.0,144474277
2021-01-04,127.67,132.21,126.1,131.28,108018716
2021-01-05,130.92,137.54,128.84,134.48,119069437
2021-01-06,133.45,139.14,133.37,139.04,163374537
2021-01-07,139.49,144.49,139.21,143.9,172572618
2021-01-08,143.9,147.77,139.59,143.71,39452543
2021-01-11,143.15,145.86,138.33,141.3,92745123
2021-01-12,142.78,145.54,137.61,143.04,93809593
2021-01-13,142.43,147.59,139.97,145.56,107109681
2021-01-14,147.17,157.09,135.66,143.45,216928271
2021-01-15,146.84,147.9,135.45,136.13,99651470
2021-01-18,134.93,144.46,125.23,133.35,182381491
2021-01-19,135.84,145.12,128.7,138.17,112500150
2021-01-20,139.48,146.03,127.72,133.46,211119715
2021-01-21,132.78,143.67,130.43,139.47,156473123
2021-01-22,140.68,142.4,138.43,139.55,124598819
2021-01-25,139.45,151.61,131.15,138.32,64572388
2021-01-26,141.19,141.2,139.55,139.59,77802493
2021-01-27,138.61,149.57,134.78,141.81,184623368
2021-01-28,142.62,144.62,138.03,140.73,157812244
2021-01-29,142.63,147.15,133.48,135.68,118509658
2021-02-01,136.81,142.21,126.46,133.64,87815956
2021-02-02,132.18,132.44,130.65,131.03,286372810
2021-02-03,133.5,134.29,129.54,130.08,93222260
2021-02-04,130.7,136.51,129.43,135.23,99830320
2021-02-05,136.53,140.83,128.51,136.35,120581221
2021-02-08,134.6,147.91,126.68,137.64,103543860
2021-02-09,139.47,139.6,133.69,133.85,223048758
2021-02-10,134.46,143.74,130.4,141.82,272038167
2021-02-11,142.02,157.12,141.18,155.65,158972092
2021-02-12,155.95,158.85,137.45,144.79,286908174
2021-02-15,145.73,146.37,144.41,145.05,93935621
2021-02-16,145.63,150.25,134.57,136.71,535980613
2021-02-17,136.15,159.05,124.88,145.6,199303286
2021-02-18,147.1,149.42,143.3,144.7,125044574
2021-02-19,144.07,149.91,133.63,143.63,129820060
2021-02-22,142.6,144.59,134.99,140.59,341023857
2021-02-23,139.92,143.93,136.4,140.03,117322508
2021-02-24,141.36,143.77,135.58,137.64,109449613
2021-02-25,136.79,151.67,124.27,132.15,158464888
2021-02-26,132.38,136.81,122.25,129.2,93563027
2021-03-01,129.21,134.79,122.62,127.64,52214485
2021-03-02,128.7,128.94,124.21,124.59,213400586
2021-03-03,124.52,124.64,122.35,122.54,121600587
2021-03-04,123.59,134.46,121.99,130.87,138190682
2021-03-05,129.46,132.12,128.31,131.67,111766674
2021-03-08,131.26,134.65,121.25,127.87,97521037
2021-03-09,129.39,132.69,125.1,128.36,128265681
2021-03-10,128.92,130.43,117.01,117.9,285015622
2021-03-11,115.61,119.78,112.95,116.75,63189994
2021-03-12,116.7,116.94,106.84,107.06,163656181
2021-03-15,106.37,109.49,99.07,101.85,144444080
2021-03-16,102.38,111.66,97.14,104.28,129439454
2021-03-17,102.26,108.78,100.85,106.58,65675464
2021-03-18,105.85,107.31,98.43,100.55,212097473
2021-03-19,100.15,104.82,96.79,101.92,68447930
2021-03-22,100.52,105.61,97.87,104.32,121938254
2021-03-23,103.22,110.29,99.52,105.89,329483713
2021-03-24,105.2,109.91,99.91,107.87,80418783
2021-03-25,107.3,114.43,100.15,110.2,121428234
2021-03-26,108.16,119.41,103.29,108.23,84771477
2021-03-29,109.13,114.23,106.25,110.38,57727676
2021-03-30,111.74,113.52,103.59,106.69,81178467
2021-03-31,106.37,109.68,103.08,106.64,62868510
2021-04-01,107.19,110.89,102.29,106.21,176283335
2021-04-02,105.51,109.12,104.84,108.61,77652874
2021-04-05,109.69,114.7,107.0,111.61,105910998
2021-04-06,110.79,112.74,110.44,112.14,147187280
2021-04-07,113.0,113.96,108.01,108.44,264551089
2021-04-08,108.09,113.69,102.75,108.64,106097766
2021-04-09,107.89,109.03,107.77,108.91,127930065
2021-04-12,109.72,109.85,107.22,107.28,119884811
2021-04-13,109.25,112.11,106.69,110.38,117775395
2021-04-14,108.88,115.57,107.49,112.93,184331908
2021-04-15,111.89,113.1,106.17,106.87,98748170
2021-04-16,107.51,113.54,105.25,108.95,106419836
2021-04-19,110.72,113.44,102.82,107.35,103729597
2021-04-20,105.57,108.05,104.15,106.92,121875449
2021-04-21,106.86,107.53,103.82,104.84,162638139
2021-04-22,104.79,106.61,102.19,104.2,50369312
2021-04-23,105.94,108.17,97.77,100.27,104671142
2021-04-26,101.65,104.56,100.27,103.82,106946217
2021-04-27,101.91,112.18,94.76,105.34,55419617
2021-04-28,105.2,113.5,102.32,111.75,343849195
2021-04-29,111.89,111.99,110.1,110.17,113223372
2021-04-30,109.56,109.64,107.76,107.84,83726895
2021-05-03,106.59,108.68,103.07,104.8,125554205
2021-05-04,105.61,112.45,105.52,112.16,251480695
2021-05-05,113.13,116.87,110.67,115.67,167807493
2021-05-06,117.31,117.67,115.75,116.68,86776873
2021-05-07,117.71,128.84,114.37,120.08,119068093
2021-05-10,118.87,119.26,112.62,113.11,362731942
2021-05-11,112.37,117.14,99.84,107.2,191139666
2021-05-12,107.34,107.79,100.01,100.91,46074235
2021-05-13,101.82,102.31,93.69,94.54,115788935
2021-05-14,95.42,98.06,90.18,92.36,146880890
2021-05-17,91.07,94.8,89.02,92.45,74391442
2021-05-18,90.07,97.15,88.18,96.11,97863487
2021-05-19,95.77,96.89,93.01,93.72,105987234
2021-05-20,92.74,97.04,87.82,95.07,77673141
2021-05-21,95.62,97.34,89.3,92.1,132291935
2021-05-24,91.94,96.51,89.58,95.22,133741532
2021-05-25,96.31,104.81,96.28,104.75,611983596
2021-05-26,104.1,109.43,100.39,107.41,90167664
2021-05-27,107.01,118.08,103.73,116.15,308135914
2021-05-28,115.54,126.79,115.53,126.77,527730905
2021-05-31,126.46,126.54,123.57,123.67,151464822
2021-06-01,122.25,123.43,120.54,122.47,126680473
2021-06-02,122.46,124.77,119.57,122.05,55233152
2021-06-03,121.32,125.14,118.66,120.91,294809073
2021-06-04,120.32,121.34,117.73,119.69,79204483
2021-06-07,119.54,130.89,115.81,125.73,130332667
2021-06-08,126.3,133.2,121.21,126.94,112456856
2021-06-09,128.58,135.56,125.42,132.63,198965693
2021-06-10,133.81,136.43,132.89,135.68,138481838
2021-06-11,135.26,136.97,133.45,135.41,109834443
2021-06-14,134.38,142.36,123.93,131.34,125426908
2021-06-15,130.72,136.32,126.09,132.38,67776935
2021-06-16,132.35,139.5,127.69,136.67,211310097
2021-06-17,137.21,144.11,131.25,138.31,120898490
2021-06-18,138.5,139.88,137.69,138.61,145515708
2021-06-21,138.13,156.3,134.87,152.13,210111555
2021-06-22,152.54,163.22,148.31,159.82,345799411
2021-06-23,162.65,173.45,148.85,153.01,50834736
2021-06-24,155.87,159.22,153.39,156.21,78700105
2021-06-25,155.11,160.96,152.24,156.92,81975829
2021-06-28,155.65,160.73,154.56,158.97,88198369
2021-06-29,160.01,167.26,148.38,158.66,146535905
2021-06-30,157.38,174.97,151.94,166.99,149133148
2021-07-01,168.85,177.96,154.22,162.88,112673057
2021-07-02,162.81,174.14,161.7,172.41,367051497
2021-07-05,172.08,174.58,164.17,168.17,99402000
2021-07-06,165.49,181.14,158.69,168.95,137181188
2021-07-07,166.45,189.45,164.72,186.74,294229870
2021-07-08,186.1,205.0,171.13,187.09,102461186
2021-07-09,188.16,193.86,187.04,191.12,185435039
2021-07-12,189.12,196.89,174.36,181.07,507444090
2021-07-13,179.52,193.32,176.4,189.11,151118021
2021-07-14,185.64,213.22,170.59,192.38,122408424
2021-07-15,194.01,200.31,187.18,193.52,51106560
2021-07-16,191.44,196.79,183.48,189.36,115962424
2021-07-19,193.17,195.96,182.88,184.83,83637904
2021-07-20,184.11,188.95,179.75,185.2,136523003
2021-07-21,186.6,193.6,183.25,191.35,179471073
2021-07-22,186.87,208.88,178.08,192.69,86511801
2021-07-23,195.31,204.55,191.26,196.53,88229913
2021-07-26,196.97,202.08,188.82,192.52,203615178
2021-07-27,195.58,198.06,192.12,194.7,130736292
2021-07-28,195.8,209.4,188.34,198.78,177129294
2021-07-29,197.28,200.44,186.17,189.16,112192569
2021-07-30,190.31,196.49,189.09,194.98,259563396
2021-08-02,195.8,203.37,192.0,199.18,134419252
2021-08-03,197.82,200.44,191.83,198.39,86771763
2021-08-04,199.06,210.16,196.32,202.59,62006894
2021-08-05,200.1,207.63,183.99,189.48,143297981
2021-08-06,189.15,205.98,180.33,190.55,180544486
2021-08-09,190.46,192.37,187.77,189.82,139806707
2021-08-10,189.89,195.61,187.6,193.23,271466632
2021-08-11,197.29,199.69,197.2,199.53,131989560
2021-08-12,197.68,198.21,187.52,188.02,292976763
2021-08-13,187.86,197.36,174.15,184.85,63567980
2021-08-16,184.87,188.78,166.08,175.57,267501077
2021-08-17,175.36,191.39,165.37,182.39,133148196
2021-08-18,185.57,194.87,172.74,186.44,147577548
2021-08-19,182.34,196.66,173.05,191.33,221856383
2021-08-20,188.09,199.07,180.99,189.31,159570659
2021-08-23,189.36,193.16,174.91,179.43,459779070
2021-08-24,178.78,182.02,177.92,181.1,410614125
2021-08-25,183.88,190.37,165.93,178.62,51108471
2021-08-26,179.6,185.47,177.31,183.79,142240574
2021-08-27,187.67,198.44,180.72,195.04,308643398
2021-08-30,195.7,201.24,181.09,185.53,138101626
2021-08-31,185.42,191.66,170.07,174.06,477005924
2021-09-01,174.02,176.78,168.49,171.2,149071578
2021-09-02,170.98,184.33,167.03,177.39,201769393
2021-09-03,177.26,182.4,176.68,181.82,109124600
2021-09-06,183.48,186.21,171.65,176.84,128146973
2021-09-07,177.04,186.81,172.12,181.05,300291713
2021-09-08,183.91,184.72,173.81,174.68,119642127
2021-09-09,175.38,181.12,167.38,173.01,69060285
2021-09-10,177.76,184.22,177.04,182.96,191147097
2021-09-13,181.7,204.05,176.67,199.4,230103287
2021-09-14,197.7,211.41,180.26,203.99,83534253
2021-09-15,202.44,217.28,198.61,210.63,314011294
2021-09-16,211.4,230.15,198.37,224.04,214835169
2021-09-17,220.86,237.67,194.71,222.38,119302204
2021-09-20,226.57,233.08,224.32,228.66,218634938
2021-09-21,233.84,242.84,213.55,222.21,255860704
2021-09-22,220.08,220.72,211.28,211.92,66605878
2021-09-23,215.26,220.88,202.84,210.1,59413833
2021-09-24,211.69,216.33,197.39,208.79,130019452
2021-09-27,211.01,214.13,187.95,191.05,169709508
2021-09-28,190.14,201.52,189.8,201.08,199695226
2021-09-29,201.16,217.84,172.03,196.89,175078854
2021-09-30,193.23,204.57,185.6,196.59,62377553
2021-10-01,199.11,208.53,189.6,200.76,107153444
2021-10-04,201.21,201.72,193.92,194.31,240964679
2021-10-05,195.18,207.43,174.78,194.58,246701019
2021-10-06,194.94,197.7,182.36,186.34,116413436
2021-10-07,187.98,192.66,173.76,177.48,164757254
2021-10-08,176.74,188.23,161.02,172.68,202804286
2021-10-11,170.55,175.25,151.01,161.16,239853094
2021-10-12,163.51,163.57,162.93,163.0,64113584
2021-10-13,161.58,172.45,154.81,163.49,118453637
2021-10-14,164.45,177.91,160.7,167.62,107498708
2021-10-15,164.18,174.62,162.2,172.29,565660990
2021-10-18,172.26,173.34,168.91,171.82,87782157
2021-10-19,172.9,185.3,170.06,180.74,127329077
2021-10-20,178.65,185.85,167.4,175.78,79044728
2021-10-21,176.02,178.94,166.54,168.95,190907861
2021-10-22,167.77,169.36,158.08,161.5,121799350
2021-10-25,160.64,160.67,157.64,157.7,258803988
2021-10-26,157.05,169.78,146.55,158.78,148785894
2021-10-27,158.71,161.52,150.99,158.26,46052283
2021-10-28,160.64,176.93,158.33,171.21,302646107
2021-10-29,169.98,173.46,159.67,162.94,313681932
2021-11-01,161.38,164.53,158.03,160.67,53457688
2021-11-02,159.39,159.45,155.89,155.98,198815702
2021-11-03,156.52,156.87,150.99,151.79,233800472
2021-11-04,150.96,153.67,148.31,151.74,127919808
2021-11-05,152.1,157.39,149.41,156.28,189977088
2021-11-08,153.6,161.42,151.81,159.72,97233181
2021-11-09,163.14,172.63,139.83,154.45,80203688
2021-11-10,154.67,157.56,143.47,146.3,107994155
2021-11-11,146.63,150.92,136.9,142.9,172966515
2021-11-12,145.18,145.43,138.67,139.13,56165760
2021-11-15,139.07,150.05,126.72,134.12,111110057
2021-11-16,133.73,153.63,127.98,145.77,263729076
2021-11-17,148.29,155.8,136.64,141.7,379922852
2021-11-18,141.31,143.97,140.52,143.32,131808628
2021-11-19,143.68,147.43,142.35,146.34,92132998
2021-11-22,147.31,151.12,145.78,147.61,121953471
2021-11-23,149.23,159.38,138.6,146.72,108307803
2021-11-24,146.29,157.19,134.72,142.33,87079683
2021-11-25,142.64,153.15,126.05,135.91,427019790
2021-11-26,135.42,140.8,132.02,138.59,231173883
2021-11-29,138.5,139.27,137.93,138.28,80953600
2021-11-30,139.14,141.98,130.49,134.72,102807638
2021-12-01,135.47,146.3,133.98,142.63,174070992
2021-12-02,141.82,141.82,141.0,141.01,84084856
2021-12-03,140.8,152.81,134.41,144.78,269973404
2021-12-06,146.63,148.91,146.17,148.44,139948378
2021-12-07,147.5,150.52,140.11,142.24,222327479
2021-12-08,141.21,146.25,139.05,145.08,54953303
2021-12-09,143.7,158.63,138.4,148.67,232967805
2021-12-10,150.34,151.23,145.37,146.3,95795977
2021-12-13,144.72,165.96,138.08,151.16,220328657
2021-12-14,152.38,157.75,149.95,153.62,28844656
2021-12-15,155.89,162.92,153.93,161.94,226590025
2021-12-16,161.51,168.65,158.96,163.77,61871423
2021-12-17,161.36,172.33,160.51,169.93,303226154
2021-12-20,167.19,184.62,164.99,180.35,263520310
2021-12-21,179.95,186.25,174.34,179.38,204612297
2021-12-22,174.82,183.62,163.3,172.44,119658165
2021-12-23,170.38,179.54,168.11,174.97,119139603
