Date,Open,High,Low,Close,Volume
2020-02-19,1904.55,1931.0,1900.41,1924.85,3334989
2020-02-20,1928.19,1950.4,1913.92,1943.53,17901841
2020-02-21,1942.04,1948.85,1927.22,1938.65,8844334
2020-02-24,1950.85,1959.23,1912.7,1921.34,14161533
2020-02-25,1913.11,1990.2,1904.6,1975.12,26236079
2020-02-26,1984.34,2045.94,1910.4,1998.87,9464220
2020-02-27,2011.0,2023.53,1970.99,1980.81,11477370
2020-02-28,1974.16,2003.78,1934.04,1968.52,16293686
2020-03-02,1960.8,2014.71,1948.25,1999.59,6891939
2020-03-03,1993.59,2017.13,1904.35,1962.11,12329095
2020-03-04,1947.6,1999.35,1903.05,1968.87,6438617
2020-03-05,1955.84,1997.29,1937.74,1974.25,14418750
2020-03-06,1986.73,1998.59,1986.7,1998.55,9892104
2020-03-09,1993.6,2039.23,1898.67,1962.38,9807784
2020-03-10,1968.33,1989.73,1928.34,1938.81,9044500
2020-03-11,1949.19,2038.39,1918.66,2006.86,12753481
2020-03-12,2018.95,2049.77,1974.9,2011.07,11519577
2020-03-13,2011.84,2031.22,1986.73,1995.05,13634580
2020-03-16,2024.27,2035.86,1921.0,1925.02,20368069
2020-03-17,1931.56,1936.22,1902.11,1905.47,6948449
2020-03-18,1903.26,1967.23,1836.49,1913.66,22304151
2020-03-19,1894.77,1967.62,1840.77,1924.63,8745908
2020-03-20,1928.69,1936.8,1891.19,1900.92,10405200
2020-03-23,1887.43,1896.85,1850.57,1858.28,10224798
2020-03-24,1844.84,1865.25,1804.78,1818.15,20293317
2020-03-25,1816.14,1913.25,1792.07,1886.62,20408934
2020-03-26,1893.18,1945.96,1864.9,1920.42,3640929
2020-03-27,1925.95,1936.67,1884.64,1891.41,35704861
2020-03-30,1905.22,1920.42,1899.74,1914.59,27443878
2020-03-31,1912.75,1928.37,1851.47,1875.21,21369730
2020-04-01,1877.82,1927.63,1795.53,1847.59,9898250
2020-04-02,1840.18,1901.89,1793.13,1820.89,18826095
2020-04-03,1819.03,1848.34,1755.58,1804.08,7714229
2020-04-06,1800.0,1808.03,1796.02,1801.54,12927135
2020-04-07,1805.51,1883.5,1794.27,1876.07,18886097
2020-04-08,1888.5,1944.88,1881.04,1929.91,17303365
2020-04-09,1932.18,1976.74,1887.81,1912.03,22301027
2020-04-10,1908.42,1912.89,1893.31,1895.26,12929765
2020-04-13,1900.68,1932.48,1898.35,1928.01,11020660
2020-04-14,1925.09,1945.67,1902.81,1914.42,11171295
2020-04-15,1918.11,1924.91,1880.31,1884.14,16054310
2020-04-16,1885.16,1968.56,1809.0,1860.78,8988382
2020-04-17,1855.4,1934.24,1806.72,1861.41,10163729
2020-04-20,1869.1,1909.83,1838.82,1871.88,24413063
2020-04-21,1866.19,1876.58,1848.68,1855.46,6167550
2020-04-22,1856.67,1868.4,1836.32,1842.53,5215778
2020-04-23,1835.53,1865.79,1815.89,1842.14,13974606
2020-04-24,1841.79,1847.73,1803.04,1806.26,14745370
2020-04-27,1798.26,1810.98,1753.01,1768.16,23199794
2020-04-28,1764.21,1786.06,1714.41,1727.07,23622818
2020-04-29,1722.41,1732.23,1695.41,1721.63,11731374
2020-04-30,1724.68,1728.83,1692.9,1697.38,28952955
2020-05-01,1704.29,1724.73,1660.62,1688.22,13554028
2020-05-04,1681.84,1698.64,1675.11,1693.06,8518998
2020-05-05,1687.52,1732.68,1678.5,1718.31,15258751
2020-05-06,1732.52,1749.6,1689.61,1720.12,10878159
2020-05-07,1701.27,1801.81,1653.41,1746.3,17732764
2020-05-08,1752.54,1779.46,1679.54,1708.82,10718980
2020-05-11,1708.24,1757.14,1675.71,1720.41,22798983
2020-05-12,1717.56,1765.67,1714.48,1763.1,9497202
2020-05-13,1750.14,1829.39,1717.99,1812.77,25228497
2020-05-14,1797.02,1829.28,1778.32,1807.26,10909783
2020-05-15,1802.24,1807.89,1795.96,1804.43,8012000
2020-05-18,1799.74,1807.08,1761.17,1769.55,12699032
2020-05-19,1745.69,1831.36,1707.79,1767.89,7355332
2020-05-20,1770.91,1779.86,1724.7,1733.42,18210279
2020-05-21,1729.08,1761.39,1700.05,1730.83,12932553
2020-05-22,1745.17,1765.7,1703.46,1713.7,22361139
2020-05-25,1711.52,1760.55,1699.5,1738.94,9652371
2020-05-26,1739.94,1766.9,1694.59,1714.31,18277662
2020-05-27,1713.91,1716.34,1679.28,1682.52,11185466
2020-05-28,1677.23,1682.1,1661.64,1668.92,8043521
2020-05-29,1675.26,1744.1,1661.87,1732.3,14931356
2020-06-01,1732.37,1748.06,1720.62,1743.56,14116966
2020-06-02,1743.29,1786.94,1731.22,1762.57,8799782
2020-06-03,1767.07,1778.3,1746.47,1755.57,23241949
2020-06-04,1737.26,1806.63,1721.69,1777.29,30796022
2020-06-05,1782.01,1806.29,1739.33,1755.76,8704591
2020-06-08,1750.75,1764.94,1715.04,1738.86,18026917
2020-06-09,1735.66,1743.47,1733.85,1741.77,10863178
2020-06-10,1737.98,1775.28,1702.05,1730.44,9500973
2020-06-11,1738.05,1746.14,1713.54,1720.69,17024402
2020-06-12,1719.73,1726.19,1686.95,1695.55,25126364
2020-06-15,1698.32,1756.71,1676.34,1742.23,12984991
2020-06-16,1748.36,1753.11,1725.51,1730.21,5971395
2020-06-17,1731.77,1750.4,1718.22,1727.13,7781387
2020-06-18,1724.25,1751.71,1711.66,1740.5,28480193
2020-06-19,1756.5,1761.11,1699.81,1710.67,7546047
2020-06-22,1708.55,1721.73,1705.31,1718.97,12605483
2020-06-23,1713.95,1731.53,1706.86,1722.07,5645655
2020-06-24,1729.88,1763.25,1719.59,1756.14,12797527
2020-06-25,1757.43,1778.57,1704.58,1745.85,12331517
2020-06-26,1747.78,1782.66,1722.65,1748.98,9326479
2020-06-29,1738.88,1746.87,1735.29,1739.02,21231601
2020-06-30,1727.11,1806.85,1688.59,1739.28,5854354
2020-07-01,1746.62,1747.6,1712.69,1714.2,22328397
2020-07-02,1725.02,1740.09,1692.82,1707.87,11093482
2020-07-03,1708.32,1729.44,1697.87,1725.94,12836811
2020-07-06,1723.21,1739.26,1713.56,1724.74,4582566
2020-07-07,1721.31,1726.4,1713.49,1721.48,9259427
2020-07-08,1728.74,1758.12,1699.01,1740.42,8434526
2020-07-09,1738.15,1760.15,1736.93,1758.04,16777950
2020-07-10,1755.03,1808.35,1750.87,1799.21,6069328
2020-07-13,1802.68,1820.46,1768.12,1785.39,15029737
2020-07-14,1778.18,1797.58,1765.19,1775.17,15487706
2020-07-15,1770.0,1817.43,1732.57,1770.33,20224070
2020-07-16,1757.69,1801.98,1747.88,1791.12,15972038
2020-07-17,1796.83,1811.47,1752.14,1773.11,13553830
2020-07-20,1763.56,1771.41,1756.65,1767.79,5368403
2020-07-21,1762.79,1805.51,1738.82,1782.21,4910767
2020-07-22,1767.87,1809.5,1728.39,1774.67,35696562
2020-07-23,1768.92,1778.97,1757.39,1763.96,8703311
2020-07-24,1769.0,1769.72,1731.55,1733.5,44263503
2020-07-27,1735.25,1742.64,1697.99,1713.72,32002256
2020-07-28,1716.65,1752.99,1668.39,1706.61,4967413
2020-07-29,1715.2,1731.34,1678.52,1699.36,12314466
2020-07-30,1692.74,1714.09,1692.43,1713.95,5862463
2020-07-31,1711.09,1727.59,1709.4,1725.72,5527123
2020-08-03,1710.03,1711.94,1693.28,1697.44,6697757
2020-08-04,1700.77,1722.42,1663.09,1677.9,12923559
2020-08-05,1677.16,1688.59,1592.63,1613.0,17123963
2020-08-06,1619.46,1633.15,1567.67,1611.27,11161559
2020-08-07,1601.81,1626.01,1551.61,1579.62,15095766
2020-08-10,1567.8,1581.13,1562.3,1577.65,3635699
2020-08-11,1581.58,1601.76,1579.15,1597.62,35690711
2020-08-12,1596.22,1641.97,1570.6,1629.15,4873593
2020-08-13,1627.15,1646.09,1591.46,1599.39,12088742
2020-08-14,1588.07,1625.03,1543.94,1562.87,7054628
2020-08-17,1563.82,1587.92,1553.71,1574.44,14671413
2020-08-18,1565.47,1620.41,1472.18,1545.27,14781219
2020-08-19,1537.81,1577.13,1528.44,1565.98,28805113
2020-08-20,1567.69,1596.92,1518.38,1535.95,8838866
2020-08-21,1532.5,1555.2,1492.6,1507.64,9401139
2020-08-24,1511.04,1516.31,1464.83,1467.41,22851729
2020-08-25,1472.38,1475.38,1451.98,1454.07,11373386
2020-08-26,1444.45,1460.64,1430.38,1438.93,4618305
2020-08-27,1439.67,1468.54,1403.21,1439.51,3048205
2020-08-28,1443.74,1504.8,1424.71,1481.65,24632741
2020-08-31,1484.86,1524.68,1428.76,1490.14,19044723
2020-09-01,1487.38,1507.23,1446.02,1477.86,25193614
2020-09-02,1474.97,1492.93,1451.86,1466.65,31291592
2020-09-03,1467.04,1498.38,1463.48,1492.2,7474151
2020-09-04,1496.96,1540.95,1459.27,1500.03,15144608
2020-09-07,1510.92,1544.05,1502.66,1533.82,17412810
2020-09-08,1537.51,1563.12,1521.62,1547.04,10543559
2020-09-09,1554.04,1555.34,1529.0,1531.52,17084656
2020-09-10,1524.67,1535.16,1515.62,1523.61,10593562
2020-09-11,1534.63,1536.09,1518.75,1520.35,12571268
2020-09-14,1526.14,1538.35,1519.5,1527.76,14581001
2020-09-15,1524.0,1535.84,1490.84,1503.96,13687480
2020-09-16,1506.23,1551.57,1465.91,1508.96,13914751
2020-09-17,1501.93,1513.95,1482.35,1503.78,12476809
2020-09-18,1511.23,1548.5,1441.65,1496.12,17113356
2020-09-21,1494.25,1509.41,1460.79,1479.25,10079005
2020-09-22,1485.27,1503.82,1456.55,1474.46,5307604
2020-09-23,1480.98,1490.7,1458.27,1470.68,11145820
2020-09-24,1475.93,1495.54,1462.96,1483.56,10782934
2020-09-25,1495.47,1509.16,1481.34,1500.46,13536461
2020-09-28,1508.39,1520.0,1507.83,1519.66,5116884
2020-09-29,1522.3,1568.56,1514.58,1559.87,13887395
2020-09-30,1560.6,1594.14,1540.45,1563.32,12802014
2020-10-01,1564.22,1566.99,1555.97,1562.95,5014609
2020-10-02,1565.14,1575.01,1544.56,1556.4,7958330
2020-10-05,1556.51,1560.38,1508.67,1519.93,12675878
2020-10-06,1527.28,1536.99,1525.59,1534.16,6810538
2020-10-07,1535.24,1558.53,1498.5,1514.37,14718605
2020-10-08,1510.69,1513.78,1509.43,1512.69,20567595
2020-10-09,1510.75,1538.26,1501.73,1521.49,15320196
2020-10-12,1517.57,1536.8,1513.38,1525.67,7725947
2020-10-13,1527.46,1549.18,1523.41,1545.92,13383272
2020-10-14,1547.68,1565.18,1540.79,1553.7,19101887
2020-10-15,1557.37,1562.51,1533.2,1543.17,8795433
2020-10-16,1540.48,1548.4,1532.15,1538.9,5416081
2020-10-19,1551.07,1608.76,1539.96,1583.67,10347903
2020-10-20,1581.06,1612.63,1575.51,1605.5,13355373
2020-10-21,1599.39,1619.07,1554.85,1571.91,28739026
2020-10-22,1576.97,1583.22,1533.61,1536.43,22732634
2020-10-23,1552.68,1605.55,1492.74,1514.55,5982832
2020-10-26,1522.66,1524.36,1507.15,1508.02,8958738
2020-10-27,1513.79,1569.86,1450.05,1503.31,16751803
2020-10-28,1505.91,1516.11,1484.46,1491.05,13438563
2020-10-29,1485.44,1512.67,1467.38,1493.14,6980576
2020-10-30,1494.86,1504.71,1465.78,1487.08,7218260
2020-11-02,1491.43,1504.48,1490.1,1501.95,14231116
2020-11-03,1504.13,1571.54,1442.3,1481.41,15574727
2020-11-04,1479.27,1506.09,1476.69,1502.16,7962888
2020-11-05,1503.93,1522.69,1466.83,1483.77,14451500
2020-11-06,1479.13,1517.7,1445.22,1464.65,7332904
2020-11-09,1462.9,1469.07,1434.75,1445.83,29633968
2020-11-10,1439.87,1477.48,1412.65,1456.95,5585631
2020-11-11,1451.34,1482.45,1440.7,1474.66,11683753
2020-11-12,1474.27,1501.93,1461.28,1482.06,12024044
2020-11-13,1481.05,1500.38,1470.96,1496.17,21813030
2020-11-16,1494.0,1495.89,1493.99,1495.88,3728772
2020-11-17,1495.41,1553.95,1452.29,1497.23,18043532
2020-11-18,1503.27,1505.06,1452.87,1457.62,34909195
2020-11-19,1459.12,1496.6,1445.16,1482.91,13036535
2020-11-20,1485.94,1562.16,1454.57,1527.08,21783585
2020-11-23,1542.2,1564.95,1509.53,1534.54,9051243
2020-11-24,1530.71,1563.27,1507.93,1535.06,6039396
2020-11-25,1524.1,1541.51,1509.82,1519.8,24697661
2020-11-26,1516.12,1534.9,1501.06,1517.96,14910976
2020-11-27,1515.62,1525.21,1478.55,1489.29,8806778
2020-11-30,1485.35,1546.03,1463.33,1503.01,12241776
2020-12-01,1507.41,1525.36,1497.72,1520.64,7075255
2020-12-02,1515.54,1563.37,1476.76,1531.17,9340817
2020-12-03,1536.49,1551.47,1499.79,1513.8,12258442
2020-12-04,1513.72,1552.02,1490.04,1529.47,16851863
2020-12-07,1535.77,1536.27,1516.23,1516.77,7121496
2020-12-08,1518.27,1531.3,1452.9,1470.44,22334599
2020-12-09,1467.79,1519.0,1438.31,1501.24,7677643
2020-12-10,1502.5,1556.9,1469.67,1539.55,8036714
2020-12-11,1532.33,1585.48,1500.87,1566.0,19940257
2020-12-14,1570.87,1608.67,1522.87,1567.28,10601286
2020-12-15,1549.53,1625.85,1536.37,1589.27,21067287
2020-12-16,1585.13,1624.28,1571.51,1590.16,28129289
2020-12-17,1588.3,1607.38,1542.49,1553.38,10820319
2020-12-18,1550.33,1608.93,1524.66,1585.69,11405559
2020-12-21,1579.52,1596.85,1532.82,1556.33,13935903
2020-12-22,1558.38,1605.91,1529.06,1560.63,6369038
2020-12-23,1563.42,1564.3,1534.68,1535.26,12367274
2020-12-24,1539.03,1589.89,1512.39,1552.6,5897948
2020-12-25,1538.82,1583.63,1533.62,1572.39,8994630
2020-12-28,1575.66,1610.98,1549.8,1575.14,5561970
2020-12-29,1577.12,1638.94,1556.09,1589.57,22447411
2020-12-30,1592.75,1613.3,1542.05,1566.69,14682261
2020-12-31,1562.88,1611.7,1539.62,1595.51,35666295
2021-01-01,1587.79,1606.99,1552.19,1583.31,9315204
2021-01-04,1570.92,1610.32,1524.52,1540.09,12414366
2021-01-05,1546.64,1566.89,1534.13,1557.4,20059018
2021-01-06,1561.71,1580.05,1504.21,1533.88,5430844
2021-01-07,1526.93,1571.51,1506.39,1557.02,11440597
2021-01-08,1543.28,1587.74,1508.24,1547.46,13413257
2021-01-11,1538.21,1563.64,1478.34,1508.39,18880369
2021-01-12,1503.7,1520.29,1452.21,1479.24,24762225
2021-01-13,1479.51,1522.99,1465.25,1514.48,10383188
2021-01-14,1511.15,1517.74,1472.83,1478.59,53006630
2021-01-15,1476.33,1508.01,1441.75,1490.93,6701331
2021-01-18,1488.11,1530.71,1447.05,1498.18,6654460
2021-01-19,1493.47,1534.26,1455.52,1491.33,12200596
2021-01-20,1491.26,1504.0,1440.35,1446.27,15635785
2021-01-21,1442.39,1451.38,1435.58,1445.82,21724387
2021-01-22,1441.36,1445.87,1440.91,1444.8,17896363
2021-01-25,1444.53,1449.86,1433.71,1446.24,7341847
2021-01-26,1438.76,1461.86,1404.61,1422.4,5652965
2021-01-27,1434.1,1438.6,1392.36,1399.45,5358315
2021-01-28,1399.63,1414.23,1394.99,1401.34,9780488
2021-01-29,1401.05,1459.22,1363.12,1408.56,17005139
2021-02-01,1413.47,1415.13,1406.03,1408.55,6603159
2021-02-02,1409.05,1414.08,1402.64,1408.02,12309740
2021-02-03,1416.3,1418.25,1392.2,1394.9,10471879
2021-02-04,1393.66,1404.09,1364.94,1373.25,12358486
2021-02-05,1363.24,1365.02,1344.95,1345.96,8084079
2021-02-08,1346.24,1365.97,1339.17,1358.33,8655733
2021-02-09,1358.06,1385.42,1342.49,1377.06,10375777
2021-02-10,1379.35,1379.77,1343.21,1344.29,8954881
2021-02-11,1339.72,1363.56,1305.18,1331.6,8881564
2021-02-12,1339.79,1350.32,1312.31,1325.62,12890002
2021-02-15,1330.11,1346.87,1291.08,1305.9,16680334
2021-02-16,1316.86,1330.79,1299.02,1307.3,12492195
2021-02-17,1307.45,1308.71,1283.95,1284.72,13623725
2021-02-18,1285.43,1287.63,1284.01,1286.78,4738507
2021-02-19,1267.45,1311.24,1241.11,1271.8,16706467
2021-02-22,1267.9,1270.61,1257.08,1258.83,20912738
2021-02-23,1255.43,1303.34,1242.49,1292.56,23853887
2021-02-24,1298.7,1313.56,1288.23,1308.02,15812865
2021-02-25,1315.1,1328.77,1290.43,1309.56,9390135
2021-02-26,1306.34,1326.61,1267.72,1276.9,13227425
2021-03-01,1269.81,1279.72,1266.21,1277.95,14721251
2021-03-02,1283.52,1335.08,1244.48,1295.16,8687537
2021-03-03,1286.51,1335.14,1277.47,1328.58,10943321
2021-03-04,1330.53,1334.08,1316.24,1319.17,20908050
2021-03-05,1312.29,1312.47,1280.16,1280.26,14523801
2021-03-08,1281.8,1287.08,1255.15,1261.01,19042468
2021-03-09,1262.22,1280.97,1236.06,1255.74,5064032
2021-03-10,1249.83,1274.83,1247.92,1272.21,22180489
2021-03-11,1273.81,1287.94,1248.27,1261.56,8309436
2021-03-12,1265.75,1277.32,1265.24,1277.02,5191248
2021-03-15,1283.65,1310.81,1241.02,1253.02,46117091
2021-03-16,1262.58,1276.31,1261.72,1275.82,16242904
2021-03-17,1275.87,1302.07,1231.75,1253.4,10815739
2021-03-18,1252.95,1254.13,1213.5,1215.27,8391061
2021-03-19,1216.51,1226.81,1204.99,1215.67,10363485
2021-03-22,1209.54,1221.45,1202.63,1210.17,18739618
2021-03-23,1210.57,1236.43,1179.79,1196.61,8317189
2021-03-24,1191.42,1229.1,1145.38,1166.05,7838473
2021-03-25,1163.43,1195.32,1157.75,1182.03,11543303
2021-03-26,1171.17,1215.21,1160.62,1204.26,15026284
2021-03-29,1199.87,1250.52,1173.23,1223.95,14867169
2021-03-30,1225.21,1234.82,1218.62,1229.45,15719242
2021-03-31,1232.72,1276.17,1200.53,1244.88,14082615
2021-04-01,1248.63,1255.09,1235.07,1243.57,9142692
2021-04-02,1240.37,1265.66,1234.93,1256.38,9164319
2021-04-05,1254.08,1258.46,1234.54,1238.59,14723525
2021-04-06,1236.71,1260.8,1235.76,1259.79,12477271
2021-04-07,1262.27,1267.56,1229.6,1242.18,17421237
2021-04-08,1248.63,1262.15,1197.59,1231.75,10341423
2021-04-09,1227.79,1236.19,1213.94,1230.14,16368311
2021-04-12,1227.43,1227.95,1223.07,1224.03,7364813
2021-04-13,1227.11,1259.83,1205.33,1245.42,14554719
2021-04-14,1242.04,1304.39,1199.82,1261.57,15368970
2021-04-15,1258.92,1266.11,1249.39,1255.0,27599637
2021-04-16,1249.16,1267.99,1235.77,1253.27,4388228
2021-04-19,1254.2,1294.86,1221.0,1254.58,16590711
2021-04-20,1251.01,1263.11,1245.12,1257.77,11559947
2021-04-21,1264.39,1281.5,1231.05,1244.3,10624610
2021-04-22,1238.34,1261.11,1216.36,1249.47,28684506
2021-04-23,1258.07,1289.41,1201.66,1232.23,29278128
2021-04-26,1228.17,1245.52,1210.07,1217.02,8731884
2021-04-27,1228.86,1256.19,1222.99,1240.85,8232603
2021-04-28,1238.26,1268.44,1146.41,1213.4,16430205
2021-04-29,1207.94,1217.3,1183.36,1198.66,5187813
2021-04-30,1204.41,1232.32,1191.42,1213.89,19923171
2021-05-03,1214.75,1232.56,1205.19,1211.82,12716702
2021-05-04,1214.19,1226.78,1206.12,1210.62,10608822
2021-05-05,1212.47,1217.04,1192.29,1196.55,24353106
2021-05-06,1196.98,1205.59,1159.39,1174.11,8529048
2021-05-07,1185.4,1200.03,1181.48,1194.21,7474100
2021-05-10,1200.67,1242.9,1186.4,1213.81,13059721
2021-05-11,1205.23,1229.75,1185.89,1206.21,6598324
2021-05-12,1212.94,1225.31,1185.31,1202.3,9715630
2021-05-13,1192.9,1279.22,1177.22,1255.29,19943345
2021-05-14,1251.92,1253.47,1242.88,1244.09,6706979
2021-05-17,1247.23,1279.03,1214.63,1252.14,39823243
2021-05-18,1253.66,1293.77,1230.01,1254.04,30864128
2021-05-19,1253.46,1273.83,1192.92,1232.32,8754580
2021-05-20,1230.5,1233.81,1200.67,1206.62,10584565
2021-05-21,1213.7,1217.97,1187.34,1197.32,16590551
2021-05-24,1201.01,1261.33,1161.69,1219.16,20859789
2021-05-25,1217.29,1227.76,1217.29,1227.75,3347615
2021-05-26,1235.08,1298.7,1209.83,1255.97,13560050
2021-05-27,1247.74,1263.79,1239.39,1257.65,25651822
2021-05-28,1258.0,1260.92,1240.73,1241.78,46182757
2021-05-31,1246.79,1250.4,1244.73,1247.83,2580131
2021-06-01,1248.23,1255.53,1202.27,1222.01,17198086
2021-06-02,1219.47,1287.33,1204.38,1257.28,17335210
2021-06-03,1265.28,1296.05,1216.44,1256.96,4654022
2021-06-04,1261.43,1270.79,1254.66,1265.99,17746023
2021-06-07,1262.81,1301.15,1249.2,1274.24,6981803
2021-06-08,1277.47,1296.15,1253.2,1261.74,4954409
2021-06-09,1254.83,1262.15,1221.87,1240.72,9729267
2021-06-10,1237.98,1255.77,1233.52,1252.29,16323242
2021-06-11,1253.04,1273.78,1242.33,1263.43,6276633
2021-06-14,1262.66,1273.99,1251.63,1257.9,7108982
2021-06-15,1259.22,1259.24,1235.88,1235.91,11544423
2021-06-16,1235.45,1249.78,1202.23,1231.43,10985376
2021-06-17,1233.48,1258.98,1227.11,1252.2,11484851
2021-06-18,1250.1,1285.78,1243.75,1282.45,9666645
2021-06-21,1278.41,1287.85,1254.86,1258.86,5812975
2021-06-22,1256.16,1307.63,1221.14,1277.94,5349006
2021-06-23,1275.2,1289.5,1271.64,1286.37,22971267
2021-06-24,1287.78,1315.9,1270.57,1300.69,5101131
2021-06-25,1307.26,1355.52,1291.01,1340.14,20063162
2021-06-28,1340.54,1369.77,1328.16,1358.71,14566958
2021-06-29,1356.67,1399.19,1315.77,1363.93,12165463
2021-06-30,1361.93,1381.52,1296.64,1306.66,24407801
2021-07-01,1298.27,1311.17,1291.64,1304.53,13062984
2021-07-02,1297.84,1320.76,1285.34,1313.95,19172300
2021-07-05,1319.39,1336.03,1307.91,1328.27,10693727
2021-07-06,1326.99,1353.99,1322.85,1348.54,17838149
2021-07-07,1346.37,1392.99,1336.96,1364.84,8902713
2021-07-08,1360.3,1387.97,1354.92,1376.15,10188362
2021-07-09,1373.29,1396.26,1353.01,1376.06,16518630
2021-07-12,1381.77,1394.73,1356.67,1382.97,15129999
2021-07-13,1373.46,1376.47,1346.55,1349.24,8880862
2021-07-14,1348.81,1373.69,1302.35,1329.12,10810433
2021-07-15,1321.72,1330.95,1289.27,1301.35,15644619
2021-07-16,1315.95,1329.38,1294.9,1309.45,18318758
2021-07-19,1305.43,1323.69,1269.27,1288.94,27516980
2021-07-20,1285.7,1285.76,1284.34,1284.37,24146478
2021-07-21,1281.16,1297.81,1275.48,1290.21,24795597
2021-07-22,1291.06,1310.8,1275.11,1288.92,14315990
2021-07-23,1283.35,1300.19,1249.53,1277.47,9033469
2021-07-26,1285.46,1287.86,1283.96,1286.09,19740856
2021-07-27,1283.14,1296.5,1253.87,1281.84,12449743
2021-07-28,1278.02,1284.43,1262.66,1267.27,11938430
2021-07-29,1265.1,1284.73,1224.48,1267.34,7778731
2021-07-30,1269.56,1283.94,1254.28,1271.72,3005490
2021-08-02,1276.78,1301.2,1241.04,1264.13,11424238
2021-08-03,1265.17,1281.88,1242.64,1256.94,8471642
2021-08-04,1261.3,1277.47,1230.38,1259.99,7219979
2021-08-05,1260.45,1300.11,1257.12,1293.56,13724670
2021-08-06,1297.26,1328.27,1278.62,1296.38,17110541
2021-08-09,1296.72,1339.28,1289.29,1334.45,18009362
2021-08-10,1335.89,1359.11,1317.04,1346.79,14534090
2021-08-11,1341.65,1365.78,1327.09,1348.61,12793397
2021-08-12,1344.48,1399.67,1322.53,1378.09,10243216
2021-08-13,1376.6,1386.94,1359.66,1367.1,9993450
2021-08-16,1376.23,1399.21,1369.32,1395.7,14077762
2021-08-17,1401.14,1409.82,1374.71,1382.21,24250743
2021-08-18,1379.62,1424.83,1315.12,1361.57,15078871
2021-08-19,1352.73,1400.1,1328.09,1373.07,12346710
2021-08-20,1366.7,1424.74,1349.19,1374.44,9827782
2021-08-23,1371.67,1384.18,1368.45,1382.59,6162057
2021-08-24,1376.34,1415.62,1357.05,1402.25,7865785
2021-08-25,1405.2,1420.57,1386.17,1402.05,10017597
2021-08-26,1396.41,1459.21,1385.27,1428.66,22327176
2021-08-27,1423.49,1450.77,1420.59,1448.39,18089678
2021-08-30,1447.46,1478.09,1415.07,1433.3,10282712
2021-08-31,1428.23,1450.83,1392.03,1404.41,6621296
2021-09-01,1409.65,1423.97,1391.67,1412.25,13854303
2021-09-02,1424.1,1467.72,1342.65,1383.59,9772367
2021-09-03,1387.27,1396.71,1355.76,1369.79,17940972
2021-09-06,1376.22,1410.88,1329.82,1354.1,10420596
2021-09-07,1362.29,1389.06,1301.18,1316.1,13762370
2021-09-08,1316.29,1385.51,1301.3,1346.75,8362275
2021-09-09,1346.2,1358.35,1314.87,1323.3,8693876
2021-09-10,1323.46,1383.34,1307.42,1357.29,13021540
2021-09-13,1361.63,1378.19,1347.85,1363.1,8156675
2021-09-14,1358.13,1381.53,1344.17,1359.75,7995921
2021-09-15,1359.7,1387.23,1335.35,1365.76,14170244
2021-09-16,1368.69,1388.9,1342.72,1356.41,10518990
2021-09-17,1346.86,1364.39,1309.14,1332.11,7551954
2021-09-20,1335.81,1358.03,1317.15,1349.38,5473451
2021-09-21,1351.16,1355.92,1331.25,1334.92,16603738
