Date,Open,High,Low,Close,Volume
2021-04-09,1319.46,1385.88,1311.66,1380.48,12648365
2021-04-12,1351.63,1510.02,1325.32,1484.81,31911606
2021-04-13,1494.76,1519.18,1478.32,1492.77,4958232
2021-04-14,1474.25,1523.04,1363.27,1414.13,6857444
2021-04-15,1428.89,1475.88,1387.75,1447.78,3301192
2021-04-16,1434.87,1601.52,1392.75,1552.4,9460180
2021-04-19,1525.03,1641.3,1463.47,1567.24,10470905
2021-04-20,1545.3,1658.46,1507.99,1576.6,7564472
2021-04-21,1568.39,1628.31,1475.15,1518.87,9446724
2021-04-22,1512.94,1528.58,1447.6,1457.75,14197823
2021-04-23,1477.69,1517.49,1473.63,1513.05,8440102
2021-04-26,1519.81,1632.74,1518.4,1631.94,23605813
2021-04-27,1627.13,1761.52,1504.84,1553.94,10522632
2021-04-28,1573.61,1623.08,1532.12,1574.78,7041473
2021-04-29,1540.42,1666.21,1486.08,1628.39,9666938
2021-04-30,1610.53,1698.32,1489.88,1580.9,7436431
2021-05-03,1613.75,1714.66,1559.85,1665.58,10534230
2021-05-04,1688.68,1858.76,1600.62,1757.84,9542688
2021-05-05,1803.86,1842.11,1788.59,1805.32,14367230
2021-05-06,1811.22,1984.06,1763.57,1936.92,7456362
2021-05-07,1953.96,1962.8,1869.87,1875.52,6140007
2021-05-10,1841.93,1934.98,1815.79,1908.4,4954318
2021-05-11,1896.28,1913.48,1860.44,1893.93,5454303
2021-05-12,1860.77,2020.24,1745.48,1927.25,8461613
2021-05-13,1952.93,2015.68,1854.15,1935.02,2940638
2021-05-14,1941.6,1995.52,1846.53,1880.24,12548786
2021-05-17,1915.67,1926.17,1788.2,1802.17,11600553
2021-05-18,1798.94,1903.03,1694.69,1856.23,5804268
2021-05-19,1870.56,1952.14,1808.68,1886.49,5431014
2021-05-20,1919.59,1942.9,1852.67,1880.51,1932816
2021-05-21,1844.01,1958.09,1829.17,1932.7,20318149
2021-05-24,1903.87,1954.51,1826.78,1907.27,6692835
2021-05-25,1922.05,1942.18,1846.56,1864.19,13185050
2021-05-26,1899.65,1932.21,1819.56,1871.37,6632062
2021-05-27,1886.27,2090.23,1828.42,2032.48,29252971
2021-05-28,2023.65,2159.4,2001.51,2127.73,4864676
2021-05-31,2096.57,2272.72,2049.16,2240.65,8534543
2021-06-01,2247.54,2475.03,2127.23,2311.97,12566202
2021-06-02,2302.17,2374.11,2211.42,2283.7,22489684
2021-06-03,2312.53,2449.72,2237.95,2368.73,11560674
2021-06-04,2380.08,2431.79,2364.44,2382.41,4857358
2021-06-07,2380.24,2495.65,2151.23,2347.76,10318941
2021-06-08,2345.91,2397.22,2126.92,2175.47,15276945
2021-06-09,2209.65,2423.25,2094.16,2269.74,6225813
2021-06-10,2300.87,2371.57,2076.49,2131.36,62455405
2021-06-11,2100.56,2287.65,2002.92,2237.23,17575581
2021-06-14,2222.61,2365.95,2167.73,2308.14,21251809
2021-06-15,2327.86,2400.87,2160.58,2225.72,3630766
2021-06-16,2230.98,2366.19,2193.49,2322.41,15776638
2021-06-17,2284.91,2336.56,2107.65,2177.35,8151037
2021-06-18,2203.87,2206.65,2193.36,2198.32,6707751
2021-06-21,2188.91,2288.87,2116.4,2220.94,6543283
2021-06-22,2225.58,2254.75,2157.55,2202.51,9085353
2021-06-23,2184.12,2311.5,2127.43,2207.35,5400951
2021-06-24,2182.4,2263.69,2137.93,2178.33,5695682
2021-06-25,2217.14,2286.2,2073.02,2108.11,8989737
2021-06-28,2096.66,2300.53,2058.36,2217.08,10957539
2021-06-29,2185.75,2234.14,2101.77,2154.55,5530292
2021-06-30,2130.13,2287.66,2098.62,2274.43,26697212
2021-07-01,2231.36,2308.04,2130.0,2206.7,6651712
2021-07-02,2305.4,2426.55,1917.44,2130.39,15308292
2021-07-05,2143.95,2162.36,2047.94,2080.97,6016110
2021-07-06,2089.04,2148.01,2020.03,2091.33,8975153
2021-07-07,2087.2,2113.22,1985.73,2011.81,7092991
2021-07-08,1981.8,1982.92,1942.31,1942.7,10368484
2021-07-09,1944.86,2083.68,1915.07,2027.68,16108539
2021-07-12,2027.94,2153.28,1975.04,2096.45,12211089
2021-07-13,2114.5,2389.68,2021.91,2160.91,4268556
2021-07-14,2194.76,2269.16,1897.76,2114.59,6072039
2021-07-15,2164.6,2410.72,2129.9,2342.46,19492924
2021-07-16,2309.19,2556.61,2244.45,2497.06,22488795
2021-07-19,2523.93,2696.1,2408.54,2605.38,6660717
2021-07-20,2591.2,2665.29,2505.12,2558.81,3790336
2021-07-21,2538.02,2600.95,2471.39,2544.71,8341057
2021-07-22,2537.73,2581.12,2397.77,2456.59,9852405
2021-07-23,2415.87,2458.09,2372.33,2397.94,9193137
2021-07-26,2408.18,2491.2,2250.0,2311.22,8477388
2021-07-27,2303.26,2418.12,2226.08,2368.69,18639925
2021-07-28,2319.32,2587.22,2150.51,2362.49,5285066
2021-07-29,2354.53,2419.36,2150.64,2299.89,7420798
2021-07-30,2318.36,2528.5,2312.65,2517.05,12480351
2021-08-02,2478.33,2859.13,2409.81,2785.99,33623715
2021-08-03,2838.49,3013.73,2445.89,2658.32,6213164
2021-08-04,2673.66,2675.68,2534.79,2535.7,14275133
2021-08-05,2556.27,2691.55,2521.71,2621.22,5569403
2021-08-06,2563.59,2654.09,2435.99,2510.34,7429374
2021-08-09,2508.0,2560.25,2507.65,2559.71,9807042
2021-08-10,2551.71,2570.65,2444.35,2465.47,8190019
2021-08-11,2437.1,2565.23,2363.37,2463.34,4992224
2021-08-12,2464.27,2657.14,2362.93,2474.68,2893526
2021-08-13,2433.41,2503.82,2315.79,2385.32,6057069
2021-08-16,2374.1,2443.36,2246.26,2310.98,8387915
2021-08-17,2283.0,2296.72,2264.14,2287.13,3711410
2021-08-18,2291.36,2350.48,2155.41,2205.48,6004223
2021-08-19,2204.09,2240.1,1964.23,2031.12,23760736
2021-08-20,2000.43,2028.8,1918.57,1947.94,12572625
2021-08-23,1917.53,1978.53,1784.46,1841.18,9686696
2021-08-24,1848.94,1996.76,1664.14,1754.49,10478979
2021-08-25,1751.15,1838.09,1711.1,1822.47,12329836
2021-08-26,1797.68,1971.69,1607.16,1696.83,13512978
2021-08-27,1691.15,1887.2,1652.77,1778.01,28332364
2021-08-30,1793.54,1938.86,1717.06,1824.16,5835938
2021-08-31,1840.05,1978.53,1697.13,1755.85,8585318
2021-09-01,1741.59,1867.28,1687.5,1821.73,11052591
2021-09-02,1843.84,2037.02,1740.13,1930.26,15321378
2021-09-03,1872.1,2039.66,1734.31,1907.93,7587225
2021-09-06,1914.33,2176.54,1789.43,2031.87,19957636
2021-09-07,2054.59,2289.48,1750.28,2021.87,2952796
2021-09-08,1972.59,2174.15,1970.5,2173.03,10526106
2021-09-09,2195.4,2294.27,2100.3,2197.84,8953108
2021-09-10,2259.62,2305.67,2060.29,2084.01,11702429
2021-09-13,2075.04,2258.76,2014.12,2168.67,5224686
2021-09-14,2164.52,2279.85,2012.11,2059.83,6421445
2021-09-15,2024.39,2110.77,1889.37,1970.99,4795677
2021-09-16,1997.32,2059.74,1800.59,1835.32,5543017
2021-09-17,1798.21,1881.24,1721.72,1831.89,14767730
2021-09-20,1844.9,1891.26,1808.63,1861.91,6484530
2021-09-21,1847.73,1931.88,1702.15,1860.43,3699076
