Date,Open,High,Low,Close,Volume
2020-03-27,142.55,149.72,140.69,147.05,114229381
2020-03-30,147.02,159.67,146.46,159.14,56626242
2020-03-31,158.65,159.04,158.49,158.78,21197005
2020-04-01,158.88,161.55,156.38,160.76,28070753
2020-04-02,160.77,160.9,157.98,158.24,22171191
2020-04-03,158.29,158.62,157.74,158.21,41882172
2020-04-06,158.62,163.82,157.35,161.76,56707329
2020-04-07,161.08,163.74,160.42,163.36,32883257
2020-04-08,164.2,170.44,157.99,165.03,22047929
2020-04-09,165.66,169.1,159.92,163.32,31942190
2020-04-10,162.69,163.34,159.31,160.61,38147699
2020-04-13,160.16,166.01,158.09,162.61,68205942
2020-04-14,162.44,165.58,161.27,162.96,10676605
2020-04-15,163.48,164.03,163.14,163.78,45342647
2020-04-16,163.49,167.43,158.77,163.46,43720077
2020-04-17,162.9,163.96,160.27,162.09,24079854
2020-04-20,163.32,165.29,157.38,160.81,43785545
2020-04-21,158.53,160.73,157.65,159.56,31312927
2020-04-22,160.01,165.13,154.38,158.65,25373443
2020-04-23,159.39,164.41,155.31,160.66,38167258
2020-04-24,161.42,166.98,153.69,164.01,31571255
2020-04-27,161.71,166.05,158.0,160.17,27937045
2020-04-28,160.16,160.61,157.73,158.11,19455011
2020-04-29,157.6,158.0,157.53,157.9,25410413
2020-04-30,158.46,162.26,156.34,159.66,33150971
2020-05-01,159.98,161.22,154.21,156.53,29780827
2020-05-04,157.71,158.01,154.83,154.96,107083293
2020-05-05,154.99,158.71,152.71,157.17,23141284
2020-05-06,157.54,159.31,155.02,156.63,27070830
2020-05-07,157.83,160.29,154.3,158.1,25626782
2020-05-08,156.76,161.97,156.72,161.9,55398706
2020-05-11,161.08,161.41,158.95,159.46,34827987
2020-05-12,159.99,165.32,155.28,157.15,47558901
2020-05-13,158.08,160.23,154.19,155.74,54244329
2020-05-14,157.06,158.55,150.66,151.39,28825070
2020-05-15,153.68,155.74,151.65,153.15,59541564
2020-05-18,154.92,155.59,150.45,151.67,17409036
2020-05-19,151.92,153.84,147.95,150.4,22196086
2020-05-20,152.26,154.56,143.83,146.03,37575802
2020-05-21,144.43,146.75,139.15,140.57,48283407
2020-05-22,141.16,144.05,140.85,143.68,22286007
2020-05-25,144.98,149.65,138.17,140.71,26230597
2020-05-26,141.75,142.39,140.1,140.64,62191826
2020-05-27,139.31,144.41,136.67,141.8,35137007
2020-05-28,141.53,142.51,139.63,140.67,85292256
2020-05-29,140.77,140.83,138.81,138.9,28569490
2020-06-01,138.91,141.15,138.87,141.13,40677294
2020-06-02,140.92,142.91,137.03,139.22,33579647
2020-06-03,138.95,145.37,135.71,140.12,19914393
2020-06-04,138.75,143.92,138.11,142.09,11003026
2020-06-05,141.93,144.84,137.33,140.46,65127086
2020-06-08,140.14,140.36,140.09,140.31,37840459
2020-06-09,140.94,145.61,136.71,138.6,15335797
2020-06-10,139.41,141.6,138.23,140.02,21513802
2020-06-11,139.78,145.48,138.52,143.14,24145647
2020-06-12,142.74,149.78,136.32,145.86,90914196
2020-06-15,145.27,149.19,145.23,149.17,36041243
2020-06-16,148.31,154.06,143.8,147.76,22852828
2020-06-17,147.88,155.56,146.56,152.31,30911915
2020-06-18,153.58,156.07,151.59,154.32,25220665
2020-06-19,153.7,155.54,153.45,155.24,30643619
2020-06-22,154.6,155.36,150.44,151.49,39864602
2020-06-23,150.3,156.93,144.34,149.58,20530259
2020-06-24,150.21,150.83,146.94,147.75,43386643
2020-06-25,148.33,156.07,146.15,150.48,24404343
2020-06-26,149.39,150.2,149.0,149.73,14186161
2020-06-29,148.05,152.58,147.57,152.04,10465851
2020-06-30,153.33,156.74,147.81,150.8,24239690
2020-07-01,152.12,153.09,151.74,152.37,22829181
2020-07-02,152.31,153.29,148.91,151.51,23585241
2020-07-03,151.67,154.43,151.37,153.66,27277117
2020-07-06,153.1,154.05,145.87,147.38,64479968
2020-07-07,147.19,151.43,144.77,150.03,102148754
2020-07-08,150.18,154.33,145.26,148.03,19063248
2020-07-09,147.28,150.52,147.22,150.48,21735854
2020-07-10,151.78,153.7,148.8,150.91,28584762
2020-07-13,151.45,151.87,147.36,147.84,45222329
2020-07-14,147.34,157.03,141.25,150.54,87543934
2020-07-15,150.96,151.51,148.59,149.28,19586637
2020-07-16,149.15,153.0,147.97,151.72,25833286
2020-07-17,152.34,152.83,149.06,149.68,25900014
2020-07-20,148.51,148.93,147.29,147.71,50677736
2020-07-21,149.38,152.6,145.48,150.77,55606427
2020-07-22,150.28,151.82,147.53,150.34,15031140
2020-07-23,149.92,151.8,149.19,151.09,8158608
2020-07-24,151.15,151.35,149.48,149.65,19983250
2020-07-27,149.66,152.69,146.7,149.71,13916883
2020-07-28,148.92,149.97,146.69,147.88,33191262
2020-07-29,147.06,149.44,146.32,148.51,26558675
2020-07-30,147.52,150.07,147.5,150.04,16656755
2020-07-31,150.32,153.13,149.7,151.76,32257542
2020-08-03,152.45,155.94,149.97,152.98,32122068
2020-08-04,152.88,158.38,144.33,150.87,17358682
2020-08-05,151.91,154.69,151.13,152.65,29265571
2020-08-06,153.38,153.84,152.3,152.97,60721349
2020-08-07,152.37,161.15,150.3,157.37,12687962
2020-08-10,157.06,157.63,156.87,157.52,14570704
2020-08-11,157.69,160.07,153.83,155.25,62958258
2020-08-12,155.57,157.07,150.88,152.08,21570805
2020-08-13,151.8,152.14,148.19,148.66,35329269
2020-08-14,148.58,150.91,145.79,149.44,15555524
2020-08-17,148.9,148.96,147.71,147.85,16258881
2020-08-18,146.21,148.26,142.29,146.9,6662217
2020-08-19,146.68,148.88,143.47,144.96,12281961
2020-08-20,144.28,147.71,142.49,144.33,35615314
2020-08-21,144.0,149.57,140.46,146.14,11011315
2020-08-24,145.85,148.79,145.72,148.54,21655153
2020-08-25,148.18,151.49,147.05,150.23,63527865
2020-08-26,150.01,153.02,148.87,151.55,35521451
2020-08-27,151.34,153.67,147.62,149.67,58140752
2020-08-28,148.99,151.79,146.57,150.58,51196503
2020-08-31,150.55,152.43,146.42,147.72,26886625
2020-09-01,147.61,150.01,145.49,148.89,18662621
2020-09-02,148.58,151.52,143.76,147.59,22694300
2020-09-03,147.07,149.59,140.46,146.83,17321204
2020-09-04,146.15,150.44,140.59,144.8,44418165
2020-09-07,144.71,145.93,142.0,144.07,8295647
2020-09-08,143.68,146.88,140.09,143.97,20459823
2020-09-09,142.73,150.75,141.58,150.14,38734251
2020-09-10,150.45,150.57,148.11,148.32,52434761
2020-09-11,147.96,148.68,147.9,148.63,10951201
2020-09-14,148.96,151.6,146.41,148.26,13801430
2020-09-15,147.85,150.32,146.39,148.8,18588357
2020-09-16,147.99,152.36,145.17,150.74,46835365
2020-09-17,152.27,156.79,148.41,153.77,57748715
2020-09-18,154.85,156.76,154.7,156.54,23152326
2020-09-21,157.38,161.63,153.4,155.08,11838750
2020-09-22,155.34,157.61,154.64,155.56,71045892
2020-09-23,154.57,156.87,154.13,156.54,25531842
2020-09-24,157.1,157.75,153.67,155.57,43023292
2020-09-25,154.67,156.59,149.67,154.36,25174024
2020-09-28,152.57,154.47,152.29,154.22,10702773
2020-09-29,154.18,155.66,151.01,151.76,36553532
2020-09-30,151.56,161.41,146.83,156.21,48307939
2020-10-01,156.66,161.1,148.95,155.87,18855049
2020-10-02,155.69,157.91,154.73,156.15,36347710
2020-10-05,156.54,156.97,153.18,153.42,32360012
2020-10-06,151.52,153.36,148.43,152.21,58293348
2020-10-07,153.18,155.08,151.74,154.27,27904761
2020-10-08,155.07,156.31,148.69,149.5,41791540
2020-10-09,150.21,153.68,148.75,153.02,51962692
2020-10-12,152.32,156.05,149.96,154.48,14419190
2020-10-13,154.74,155.48,154.53,155.08,114631142
2020-10-14,155.36,158.43,153.36,155.96,50139575
2020-10-15,155.7,157.63,155.47,157.13,31486358
2020-10-16,156.7,157.75,153.65,154.66,34563277
2020-10-19,155.84,156.41,151.08,151.76,33428974
2020-10-20,152.42,160.46,139.65,147.25,102644085
2020-10-21,146.67,150.33,145.86,149.4,29046890
2020-10-22,149.15,154.26,144.58,150.49,14842845
2020-10-23,150.72,153.4,146.21,150.3,12710042
2020-10-26,148.92,151.98,146.18,150.65,29471279
2020-10-27,151.3,152.76,145.7,149.13,6955703
2020-10-28,149.32,151.78,147.25,149.21,48418801
2020-10-29,149.69,156.76,148.25,156.02,27732726
2020-10-30,155.4,157.82,152.05,154.85,28944892
2020-11-02,155.97,157.7,151.83,154.53,117201984
2020-11-03,154.61,158.05,152.18,154.85,29775256
2020-11-04,154.15,160.42,150.72,158.29,23157483
2020-11-05,158.39,160.81,156.89,159.23,41449916
2020-11-06,158.9,159.46,158.5,158.97,43108747
2020-11-09,158.78,161.63,154.25,157.66,38986713
2020-11-10,158.39,158.42,156.87,156.94,26459157
2020-11-11,156.49,159.1,154.49,157.19,36932390
2020-11-12,157.25,157.27,156.04,156.05,19197429
2020-11-13,155.95,159.43,154.12,157.11,42769255
2020-11-16,156.66,157.18,156.07,156.34,46794683
2020-11-17,156.83,164.84,150.71,154.68,38900567
2020-11-18,153.91,154.26,147.4,147.95,66005246
2020-11-19,147.1,151.13,143.78,148.24,21782886
2020-11-20,149.59,151.77,145.43,148.06,27107736
2020-11-23,147.61,152.15,143.88,149.39,26049181
2020-11-24,149.74,154.21,145.0,149.16,17699567
2020-11-25,149.94,151.04,148.5,149.15,11996214
2020-11-26,150.39,153.56,141.88,145.08,46971516
2020-11-27,145.36,148.63,142.04,145.75,63631059
2020-11-30,144.75,152.14,142.25,150.1,47289642
2020-12-01,149.07,154.91,146.09,151.68,14945257
2020-12-02,151.87,156.78,148.24,152.86,31438870
2020-12-03,153.42,155.09,146.2,147.94,10577670
2020-12-04,148.63,150.23,145.48,147.38,30362689
2020-12-07,147.62,148.16,143.82,144.45,38341651
2020-12-08,145.23,153.57,137.88,144.69,17118487
2020-12-09,144.34,146.7,144.01,146.33,55242685
2020-12-10,145.27,150.03,141.79,146.38,25596350
2020-12-11,143.19,148.08,141.45,145.41,33503883
2020-12-14,144.78,145.81,144.32,145.36,37700185
2020-12-15,145.32,146.93,141.04,142.31,51832378
2020-12-16,141.31,143.67,139.53,142.59,29656903
2020-12-17,142.85,145.48,141.6,143.98,39538961
2020-12-18,144.38,145.43,142.29,144.27,12490011
2020-12-21,143.73,144.58,140.11,142.28,17507172
2020-12-22,141.63,142.76,140.08,141.67,10787485
2020-12-23,140.93,142.88,137.27,138.86,24385287
2020-12-24,139.18,143.91,134.97,140.97,26732566
2020-12-25,140.71,146.42,139.03,145.27,38970964
2020-12-28,144.86,145.41,141.95,143.08,33219264
2020-12-29,142.59,146.92,141.39,145.84,51842502
2020-12-30,146.14,147.28,141.79,143.84,52596177
2020-12-31,143.64,147.07,142.32,145.92,30270041
2021-01-01,146.13,146.75,144.39,145.24,12417356
2021-01-04,145.7,146.84,143.58,144.08,19664188
2021-01-05,144.35,152.09,140.94,148.62,55592697
2021-01-06,148.67,150.92,147.28,150.09,15552777
2021-01-07,149.51,152.28,145.3,150.38,33965115
2021-01-08,150.7,151.09,149.01,149.62,104124567
2021-01-11,149.96,150.16,146.75,146.94,17358889
2021-01-12,145.93,147.37,145.13,146.09,39527010
2021-01-13,146.3,149.22,142.41,146.59,60484501
2021-01-14,145.79,150.5,140.56,147.7,18558669
2021-01-15,147.43,156.94,142.07,147.68,22286711
2021-01-18,148.35,152.89,146.72,152.0,45055274
2021-01-19,153.98,154.87,150.58,151.93,26425094
2021-01-20,151.09,156.74,145.96,149.81,39678199
2021-01-21,149.32,152.81,147.66,149.23,35122415
2021-01-22,148.22,153.14,147.51,151.93,7286248
2021-01-25,152.59,155.26,148.84,150.04,53502280
2021-01-26,151.08,151.43,148.97,149.2,24412079
2021-01-27,150.57,154.62,145.36,148.83,18589408
2021-01-28,148.59,148.8,148.17,148.33,28757717
2021-01-29,149.07,150.56,144.8,147.47,17269164
2021-02-01,146.85,147.55,145.98,146.51,10253673
2021-02-02,146.97,147.38,142.46,143.48,24918634
2021-02-03,144.02,144.73,143.06,143.4,22371938
2021-02-04,143.2,144.57,140.75,142.66,14941160
2021-02-05,143.54,143.95,141.14,141.63,16235422
2021-02-08,143.08,143.34,139.1,139.8,54772144
2021-02-09,138.86,146.15,134.93,141.79,51475047
2021-02-10,142.89,144.44,138.93,141.32,19729773
2021-02-11,140.14,141.1,137.55,139.31,39707408
2021-02-12,138.78,147.09,134.06,141.33,19636944
2021-02-15,140.98,146.71,138.69,143.4,57704134
2021-02-16,144.35,144.99,141.98,142.4,46670222
2021-02-17,142.99,144.65,142.16,144.39,44583680
2021-02-18,145.42,147.45,145.32,147.3,97523838
2021-02-19,148.81,149.72,148.15,148.66,25829787
2021-02-22,147.92,150.53,146.26,149.07,10664894
2021-02-23,150.15,152.2,144.09,145.76,22321307
2021-02-24,145.13,147.93,143.36,145.9,28584299
2021-02-25,147.58,148.73,145.09,145.83,19682873
2021-02-26,146.18,147.71,144.47,145.74,20889392
2021-03-01,144.33,153.08,142.73,150.74,49343478
2021-03-02,149.99,151.05,146.58,147.87,59358934
2021-03-03,146.99,156.32,142.77,151.17,99206990
2021-03-04,152.01,153.57,145.84,147.43,19572667
2021-03-05,148.5,150.33,142.6,146.63,14581290
2021-03-08,147.6,150.74,142.49,145.65,40987086
2021-03-09,146.62,149.52,145.99,148.9,34126421
2021-03-10,148.54,151.38,145.54,149.81,21741893
2021-03-11,149.48,156.3,148.27,154.31,26871303
2021-03-12,154.5,157.13,153.09,155.28,27812910
2021-03-15,155.61,157.21,152.93,154.68,18474629
2021-03-16,154.2,156.8,152.87,156.25,40504067
2021-03-17,157.07,157.33,155.78,156.11,12596129
2021-03-18,156.16,159.91,153.05,157.79,38659546
2021-03-19,157.45,161.47,155.55,160.22,15160477
2021-03-22,160.29,162.04,155.04,156.45,30547409
2021-03-23,156.7,157.68,151.36,152.01,27350533
2021-03-24,151.37,153.12,144.87,149.71,35130065
2021-03-25,150.15,150.63,147.06,147.57,35524387
2021-03-26,147.59,148.27,143.6,144.85,12942816
2021-03-29,144.45,151.57,138.55,147.24,42286542
2021-03-30,146.88,149.21,139.0,142.62,21648906
2021-03-31,143.5,149.08,134.24,142.19,12076937
2021-04-01,141.93,148.3,140.89,147.9,24674503
2021-04-02,147.87,151.85,141.81,146.45,37939482
2021-04-05,146.32,146.51,145.87,146.33,41603682
2021-04-06,146.65,149.44,144.33,147.19,21682316
2021-04-07,147.72,152.62,145.15,148.13,13083468
2021-04-08,149.02,149.29,144.46,144.75,75339215
2021-04-09,144.73,147.17,143.0,146.13,13215887
2021-04-12,145.89,147.08,142.1,143.69,42093750
2021-04-13,142.33,147.69,137.95,143.75,27773446
2021-04-14,143.96,146.58,139.1,140.95,65328274
2021-04-15,141.34,144.69,140.08,142.45,21280641
2021-04-16,143.11,143.53,140.8,141.29,35171525
2021-04-19,141.35,144.6,141.19,144.31,70534488
2021-04-20,143.88,145.72,138.25,139.07,82071124
2021-04-21,138.65,144.45,134.57,139.14,24476089
2021-04-22,138.11,141.25,137.88,141.0,21732063
2021-04-23,141.36,145.34,138.15,142.45,48041557
2021-04-26,141.52,149.1,138.56,143.68,55266378
2021-04-27,144.13,146.5,140.78,144.49,21775414
2021-04-28,145.19,150.69,137.27,144.12,5871167
2021-04-29,144.14,147.12,140.34,142.85,35237716
2021-04-30,142.41,146.1,140.79,143.08,16015183
2021-05-03,142.81,144.51,142.23,143.98,33586065
2021-05-04,144.34,144.67,141.67,141.95,23548165
2021-05-05,141.81,145.8,135.96,139.21,36441838
2021-05-06,139.08,141.47,133.06,135.32,13855057
2021-05-07,136.03,141.43,127.01,131.74,82675870
2021-05-10,130.84,133.08,128.72,131.64,62337432
2021-05-11,132.2,133.66,128.29,130.49,47974274
2021-05-12,129.97,130.93,126.92,127.61,78518045
2021-05-13,127.48,130.68,126.93,130.43,46606296
2021-05-14,129.92,132.19,126.36,129.74,11319336
2021-05-17,130.12,133.81,129.39,132.56,42252415
2021-05-18,132.41,133.18,130.29,131.02,19057149
2021-05-19,131.52,134.6,130.72,133.57,65849654
2021-05-20,134.86,137.36,132.51,133.68,16458955
2021-05-21,133.77,136.09,133.05,135.64,60906148
2021-05-24,135.58,141.56,134.18,137.79,19002908
2021-05-25,137.95,141.35,133.99,137.58,15807006
2021-05-26,137.38,143.52,131.14,136.45,22843688
2021-05-27,135.85,136.31,134.37,134.94,66960459
2021-05-28,134.58,140.81,132.12,138.94,31895699
2021-05-31,138.46,141.44,137.29,140.96,48421522
2021-06-01,140.94,142.75,140.48,142.14,48516482
2021-06-02,141.67,143.61,140.75,142.2,25243746
2021-06-03,141.39,143.31,141.25,143.13,37499616
2021-06-04,143.48,146.46,138.21,140.09,87367093
2021-06-07,140.39,140.85,139.0,139.44,21264563
2021-06-08,138.67,141.3,136.33,137.29,24158046
2021-06-09,136.7,138.96,136.23,138.49,48227883
2021-06-10,138.73,140.24,134.97,135.89,24725911
2021-06-11,136.31,141.15,133.82,138.88,51063299
2021-06-14,139.66,141.98,134.96,137.97,43341045
2021-06-15,139.32,140.49,135.66,137.36,18840606
2021-06-16,136.89,139.29,136.6,138.79,20324302
2021-06-17,139.04,140.59,138.72,140.22,69342848
2021-06-18,141.06,143.87,139.55,143.23,18985624
2021-06-21,143.83,145.63,141.22,142.25,24019712
2021-06-22,141.8,144.25,141.73,144.13,43959333
2021-06-23,143.96,144.86,139.77,142.19,12514867
2021-06-24,142.26,142.62,139.38,139.55,52594133
2021-06-25,140.28,146.94,136.63,142.98,31114673
2021-06-28,142.45,146.84,137.68,139.18,19482777
2021-06-29,139.89,140.16,139.19,139.85,59845578
2021-06-30,139.56,143.03,138.94,142.58,14395964
2021-07-01,142.91,145.26,139.3,140.7,42771800
2021-07-02,140.03,141.4,136.71,137.94,61289229
2021-07-05,138.18,141.73,134.64,136.13,29287875
2021-07-06,135.28,138.46,134.78,137.91,36084956
2021-07-07,136.99,142.23,135.07,139.75,55729872
2021-07-08,139.51,141.7,139.08,141.37,42106234
2021-07-09,141.41,143.73,141.11,143.57,29175273
2021-07-12,142.84,142.96,141.53,141.68,31400861
2021-07-13,140.92,144.09,139.39,142.86,11826623
2021-07-14,142.32,143.09,141.16,141.86,24845511
2021-07-15,140.99,143.92,137.59,140.44,34593996
2021-07-16,140.54,142.56,137.99,140.09,41621385
2021-07-19,139.62,144.22,137.52,141.82,39240792
2021-07-20,142.04,144.21,141.91,144.03,36456987
2021-07-21,144.2,146.16,143.48,145.68,49656132
2021-07-22,145.15,145.94,142.57,143.44,28179827
2021-07-23,143.77,144.47,140.32,140.87,45501574
2021-07-26,141.74,142.58,140.31,141.37,57057342
2021-07-27,142.12,144.09,138.57,140.6,41128308
2021-07-28,140.07,141.53,139.57,140.93,48921180
2021-07-29,142.2,143.54,139.64,141.0,43804180
2021-07-30,140.76,142.72,135.47,140.02,17347056
2021-08-02,140.01,142.34,134.87,137.52,51765329
2021-08-03,137.26,138.59,134.38,136.2,12143342
2021-08-04,137.37,137.45,133.97,134.03,120473266
2021-08-05,133.58,135.92,131.96,134.43,41085704
2021-08-06,135.22,137.57,130.66,131.72,21203857
2021-08-09,133.91,136.22,131.76,134.18,36249972
2021-08-10,134.58,135.79,132.92,134.64,30441784
2021-08-11,134.17,134.27,133.34,133.48,22020306
2021-08-12,132.62,134.0,129.08,132.56,16080348
2021-08-13,133.13,136.73,130.56,133.5,16241119
2021-08-16,133.94,134.53,133.48,134.09,37428074
2021-08-17,133.61,136.39,133.22,135.2,77523515
2021-08-18,134.54,135.84,134.33,135.67,18390830
2021-08-19,136.69,136.72,134.28,134.31,47509179
2021-08-20,134.14,135.85,133.55,135.21,49861197
2021-08-23,134.63,135.62,133.44,134.33,52799688
2021-08-24,135.59,139.33,130.66,133.25,35368817
2021-08-25,133.34,135.74,133.33,135.72,50154575
2021-08-26,135.97,137.2,135.15,135.93,19079408
2021-08-27,136.61,138.55,131.5,133.79,36354164
2021-08-30,134.36,135.04,130.89,131.46,24197640
2021-08-31,132.27,133.85,125.08,127.45,25569470
2021-09-01,126.78,130.33,126.18,129.24,19870004
2021-09-02,129.22,131.67,127.33,130.6,33693898
2021-09-03,130.14,131.21,128.07,130.47,19499628
2021-09-06,131.52,132.24,127.53,127.96,51964751
2021-09-07,128.54,132.73,125.14,130.87,50646290
2021-09-08,130.79,135.29,126.75,131.11,12953681
2021-09-09,130.59,133.72,130.04,133.02,21294794
2021-09-10,132.75,137.95,125.03,130.54,29572460
2021-09-13,130.8,136.06,127.04,131.98,17580919
2021-09-14,132.12,134.96,131.83,134.35,43521075
2021-09-15,132.72,134.79,132.23,134.39,14902597
2021-09-16,133.97,134.91,133.92,134.84,41934513
2021-09-17,134.82,141.14,132.2,138.34,60823842
2021-09-20,137.78,143.44,133.7,139.45,21340936
2021-09-21,138.92,140.71,138.63,140.43,44265091
2021-09-22,139.87,142.54,139.74,142.44,63110330
2021-09-23,141.78,142.5,138.71,139.33,44144576
2021-09-24,139.14,141.8,134.19,139.18,33687492
2021-09-27,139.75,139.84,135.71,135.78,46310519
2021-09-28,135.53,139.94,133.65,138.79,43939226
2021-09-29,138.68,139.7,138.42,139.44,92427450
2021-09-30,139.78,141.59,136.97,139.19,29514093
2021-10-01,139.56,140.19,137.25,137.8,31443853
2021-10-04,137.53,142.15,137.09,141.32,13783751
2021-10-05,142.28,147.06,138.36,142.84,17812099
2021-10-06,144.31,147.74,143.7,146.68,85150896
2021-10-07,148.51,149.2,146.17,146.53,33476902
2021-10-08,146.47,149.06,146.18,148.83,10229840
2021-10-11,149.08,153.68,145.3,149.51,30466294
2021-10-12,149.6,150.25,148.11,149.19,34174365
2021-10-13,147.71,156.66,147.29,156.32,22273271
2021-10-14,156.29,159.62,154.43,157.73,49497911
2021-10-15,157.92,158.93,154.39,155.75,28423821
2021-10-18,155.05,157.78,151.53,154.67,58874799
2021-10-19,155.47,157.39,152.44,154.41,27077280
2021-10-20,155.6,157.29,153.11,156.22,32826129
2021-10-21,155.92,163.8,154.02,162.17,56584900
2021-10-22,162.62,166.4,162.15,165.16,46505512
2021-10-25,164.89,166.91,159.19,160.5,25153927
2021-10-26,161.14,163.63,157.9,161.22,24092145
2021-10-27,160.1,165.18,153.64,160.62,32278172
2021-10-28,160.2,161.08,155.66,156.29,31531999
2021-10-29,155.83,156.91,151.77,152.94,26136700
2021-11-01,152.66,154.5,148.8,149.88,64802421
2021-11-02,149.88,150.07,148.13,148.31,21401697
2021-11-03,148.18,150.87,146.32,149.37,22265774
2021-11-04,149.71,152.33,147.39,150.18,18700014
2021-11-05,149.56,150.32,148.69,149.45,84318018
2021-11-08,149.06,151.32,147.88,149.9,34856248
2021-11-09,149.72,153.59,148.28,152.74,111627697
2021-11-10,150.71,157.64,146.95,152.8,40159285
2021-11-11,151.85,157.63,149.87,155.48,19019892
2021-11-12,154.95,156.75,154.93,156.72,19178098
2021-11-15,156.75,158.09,154.59,155.6,27515880
2021-11-16,156.3,158.64,153.31,154.24,20498731
2021-11-17,155.24,157.35,150.05,153.94,16002426
2021-11-18,154.91,158.04,150.91,154.34,25480627
2021-11-19,153.52,158.07,152.84,157.03,63030629
2021-11-22,156.32,160.84,154.01,155.73,39404683
2021-11-23,155.34,162.16,147.23,157.28,54975945
2021-11-24,157.88,160.97,156.13,159.54,30291079
2021-11-25,160.68,169.81,151.68,162.56,26814470
2021-11-26,162.49,166.48,157.47,160.88,7536258
2021-11-29,160.58,165.95,157.75,163.53,26462308
2021-11-30,162.47,165.73,160.02,162.59,65273932
2021-12-01,162.56,166.68,157.99,161.67,32615449
2021-12-02,162.08,165.69,153.64,157.87,52330008
2021-12-03,156.5,165.42,153.99,160.59,54132116
2021-12-06,161.45,167.61,154.93,159.59,29820545
2021-12-07,159.94,163.31,149.68,154.91,43689826
2021-12-08,156.02,159.7,153.7,157.63,53102235
2021-12-09,158.41,159.91,155.54,158.56,8604448
2021-12-10,158.93,164.91,158.64,164.65,17010414
2021-12-13,165.23,169.77,160.41,164.8,19641389
2021-12-14,165.25,167.81,165.23,167.78,37353539
2021-12-15,167.46,174.21,164.97,171.88,42914796
2021-12-16,172.61,177.56,164.68,174.27,22840786
2021-12-17,173.44,175.32,167.34,170.13,48276638
2021-12-20,169.64,170.24,169.62,170.18,62315257
2021-12-21,171.63,172.21,167.21,168.12,11854995
2021-12-22,168.94,174.57,165.34,169.2,22597803
2021-12-23,169.27,175.58,165.05,173.6,30226611
