Date,Open,High,Low,Close,Volume
2020-11-10,388.6,395.44,383.81,387.77,37276152
2020-11-11,387.66,400.87,377.95,392.01,318450699
2020-11-12,392.26,401.22,376.38,383.16,166166816
2020-11-13,383.08,385.69,382.82,385.24,65320029
2020-11-16,386.67,391.96,383.95,389.12,74648681
2020-11-17,389.15,390.02,387.57,388.41,83685202
2020-11-18,389.69,390.43,382.81,383.81,85383902
2020-11-19,383.53,386.67,376.71,380.49,51601791
2020-11-20,379.36,393.3,368.34,383.06,77221212
2020-11-23,383.86,393.96,381.45,391.78,41827653
2020-11-24,391.58,394.87,386.88,390.99,36159717
2020-11-25,391.12,407.5,385.5,398.29,69343329
2020-11-26,396.87,404.56,394.88,403.38,119815513
2020-11-27,402.38,403.59,395.05,397.39,128164979
2020-11-30,397.24,400.81,396.62,400.29,66992769
2020-12-01,398.93,410.6,387.08,401.29,108758227
2020-12-02,401.64,404.02,401.17,403.15,155753262
2020-12-03,403.2,408.94,402.16,407.42,33272007
2020-12-04,409.67,414.08,406.79,408.9,76535622
2020-12-07,409.56,420.33,401.79,413.5,86863913
2020-12-08,411.08,422.28,402.54,412.57,126761227
2020-12-09,413.64,418.69,410.32,416.73,111628532
2020-12-10,417.35,420.69,408.35,416.46,11607926
2020-12-11,419.82,425.5,415.5,423.17,80009899
2020-12-14,423.67,433.94,408.98,418.75,181501288
2020-12-15,419.03,429.88,415.43,423.8,123706801
2020-12-16,422.93,431.11,420.84,426.25,107933662
2020-12-17,425.82,430.99,417.14,421.51,49317455
2020-12-18,421.02,426.2,412.28,416.61,189562897
2020-12-21,417.01,418.72,405.54,408.93,63262312
2020-12-22,408.93,409.09,408.16,408.32,24502737
2020-12-23,408.34,415.13,403.58,406.43,120639821
2020-12-24,404.73,410.38,399.83,403.93,40992908
2020-12-25,405.4,406.93,397.19,400.2,83899052
2020-12-28,399.41,408.34,397.29,406.08,46753502
2020-12-29,406.49,409.66,406.09,409.02,37925401
2020-12-30,406.27,410.5,405.79,410.25,41550786
2020-12-31,409.7,422.55,405.88,417.29,118363401
2021-01-01,417.26,420.97,415.16,419.16,76929654
2021-01-04,418.68,424.78,409.12,417.03,88383252
2021-01-05,417.21,423.06,412.79,420.06,47218958
2021-01-06,419.89,422.95,407.25,410.98,62203121
2021-01-07,411.94,415.14,411.79,415.04,227170329
2021-01-08,414.36,414.75,413.47,414.31,38031350
2021-01-11,415.48,419.96,401.96,408.16,73382684
2021-01-12,409.44,413.1,398.9,402.81,50958594
2021-01-13,405.73,416.99,393.21,403.79,64855206
2021-01-14,403.1,403.18,395.83,396.01,140458439
2021-01-15,397.88,400.88,391.93,393.35,32479609
2021-01-18,393.57,397.61,382.9,387.63,73736327
2021-01-19,386.64,387.73,385.64,386.2,115041873
2021-01-20,384.78,385.36,384.73,385.29,153490775
2021-01-21,385.63,386.35,382.4,383.2,88830498
2021-01-22,383.49,388.05,379.77,382.84,37069101
2021-01-25,383.3,387.02,376.9,379.09,49988617
2021-01-26,378.02,380.31,370.14,372.78,118988582
2021-01-27,372.88,377.82,368.77,371.5,177510836
2021-01-28,370.9,370.93,367.47,367.51,72040019
2021-01-29,369.21,370.29,363.83,367.08,131670364
2021-02-01,366.37,372.13,364.18,367.73,120666016
2021-02-02,367.38,377.68,359.81,371.06,134579385
2021-02-03,372.83,388.02,361.22,376.12,56132401
2021-02-04,376.14,381.29,370.82,374.47,120450069
2021-02-05,373.44,388.57,370.1,380.33,60862390
2021-02-08,377.5,379.66,377.23,379.02,105154218
2021-02-09,377.82,383.52,369.93,377.85,87159400
2021-02-10,377.87,380.65,373.83,376.12,116965297
2021-02-11,377.5,381.89,350.12,354.15,64391489
2021-02-12,354.93,356.74,348.23,350.16,102917506
2021-02-15,351.49,352.7,350.71,352.11,56009357
2021-02-16,353.56,355.7,349.6,351.41,70739045
2021-02-17,351.79,352.25,347.69,348.09,167045035
2021-02-18,349.28,349.43,347.87,347.97,83389977
2021-02-19,347.68,358.41,343.65,354.32,64272540
2021-02-22,356.35,366.05,343.89,352.9,128983302
2021-02-23,351.55,356.5,350.8,355.08,68196871
2021-02-24,356.15,357.62,348.43,351.85,159347083
2021-02-25,350.96,360.59,348.95,356.9,59337041
2021-02-26,357.32,361.48,345.78,353.31,150925739
2021-03-01,353.29,361.81,341.54,349.58,55668743
2021-03-02,350.12,354.89,341.8,346.23,83045743
2021-03-03,346.12,347.5,342.86,344.0,153884359
2021-03-04,345.39,346.74,341.42,342.35,28678853
2021-03-05,341.68,350.83,339.22,348.84,145811996
2021-03-08,348.63,352.62,345.46,350.57,70693542
2021-03-09,351.6,355.12,348.13,351.62,151085945
2021-03-10,350.84,351.95,347.82,348.46,85206754
2021-03-11,346.67,353.46,345.37,352.69,166158821
2021-03-12,353.19,353.8,351.52,351.76,54651362
2021-03-15,350.04,351.84,346.66,350.34,52006873
2021-03-16,352.19,354.41,349.36,351.82,60988632
2021-03-17,352.45,355.99,342.52,349.16,32542955
2021-03-18,349.09,354.79,347.82,353.22,64092408
2021-03-19,352.86,353.27,350.99,351.47,63709368
2021-03-22,349.98,357.52,340.62,353.59,118408152
2021-03-23,355.52,355.99,353.94,354.24,204367822
2021-03-24,355.6,363.75,351.4,357.26,45697273
2021-03-25,355.91,358.85,353.0,355.33,67593064
2021-03-26,355.34,355.89,349.13,349.44,83186263
2021-03-29,348.82,356.08,343.8,353.13,75231945
2021-03-30,354.34,356.45,343.58,345.15,146046743
2021-03-31,346.45,348.1,341.52,342.81,51857120
2021-04-01,341.42,347.26,337.75,343.14,86209470
2021-04-02,342.37,346.56,340.29,342.29,85589813
2021-04-05,341.32,345.45,331.47,337.27,249459288
2021-04-06,338.66,352.96,331.17,347.1,112607673
2021-04-07,346.78,355.29,340.33,349.06,111257849
2021-04-08,351.0,351.23,350.95,351.2,51872798
2021-04-09,351.25,355.83,347.08,351.99,72107486
2021-04-12,353.05,353.49,349.57,350.23,126022466
2021-04-13,350.52,351.47,347.7,348.98,42482071
2021-04-14,351.17,356.46,339.93,348.26,50543915
2021-04-15,347.94,351.4,346.26,349.85,87532490
2021-04-16,347.86,354.93,345.95,351.94,64210816
2021-04-19,351.5,352.32,344.35,345.13,192267182
2021-04-20,343.53,344.0,342.25,342.85,44226594
2021-04-21,343.92,345.45,323.17,325.21,184115124
2021-04-22,324.04,328.67,321.19,326.18,112282306
2021-04-23,326.31,329.32,320.75,322.93,223203588
2021-04-26,322.81,327.67,320.01,324.7,48363765
2021-04-27,325.33,332.19,320.21,329.8,37307694
2021-04-28,329.16,333.06,328.17,331.9,90699749
2021-04-29,331.92,340.98,330.27,336.74,102364790
2021-04-30,336.72,337.52,335.43,336.26,63084628
2021-05-03,337.75,340.02,333.94,335.75,116700656
2021-05-04,337.34,341.16,331.89,334.32,122634930
2021-05-05,333.24,335.89,328.42,334.18,72431036
2021-05-06,335.8,336.04,335.18,335.83,37346298
2021-05-07,336.4,339.98,330.41,333.56,59685325
2021-05-10,334.95,335.7,332.76,333.12,63965410
2021-05-11,332.24,340.51,331.48,339.82,87857099
2021-05-12,340.31,347.12,338.12,343.72,54293175
2021-05-13,344.36,349.03,343.74,348.48,28638117
2021-05-14,348.73,351.45,346.35,349.35,16483490
2021-05-17,349.89,350.19,347.83,348.06,36535647
2021-05-18,347.81,348.04,343.13,343.24,106783084
2021-05-19,343.2,353.83,340.99,350.58,126310801
2021-05-20,350.91,351.42,345.82,346.46,66271705
2021-05-21,345.6,350.25,341.27,346.28,38714724
2021-05-24,348.78,350.25,347.57,349.2,117258256
2021-05-25,349.13,354.64,341.03,348.24,71984383
2021-05-26,350.16,351.74,345.07,347.32,48507751
2021-05-27,347.26,356.53,337.1,345.38,124155570
2021-05-28,344.39,348.27,342.73,345.52,57312551
2021-05-31,344.68,345.35,340.11,341.56,149281428
2021-06-01,342.73,345.27,342.09,344.08,57004615
2021-06-02,345.13,348.81,341.92,344.2,51969956
2021-06-03,345.57,346.24,334.5,335.17,123789411
2021-06-04,334.04,336.51,330.6,333.17,114575796
2021-06-07,333.19,336.82,330.33,331.67,35387825
2021-06-08,329.64,339.56,327.21,332.78,306173302
2021-06-09,334.92,338.61,330.8,335.65,156825098
2021-06-10,336.32,337.35,333.6,334.94,96668221
2021-06-11,335.49,336.4,335.45,336.37,42838712
2021-06-14,335.77,336.29,334.72,335.39,78826136
2021-06-15,335.45,342.17,328.85,337.12,99434034
2021-06-16,338.74,342.04,333.87,335.62,88637979
2021-06-17,333.92,336.26,327.54,332.78,38686193
2021-06-18,333.08,334.77,328.98,332.83,125665217
2021-06-21,333.36,336.44,326.91,329.43,118690398
2021-06-22,329.72,334.01,325.3,330.4,45914767
2021-06-23,330.68,332.05,330.38,331.89,71605700
2021-06-24,332.7,332.83,325.82,325.89,65544039
2021-06-25,323.21,335.93,318.34,327.18,103884380
2021-06-28,327.45,332.94,316.67,320.53,57748395
2021-06-29,318.92,321.74,316.25,319.87,78517216
2021-06-30,320.64,320.88,317.69,317.89,85024090
2021-07-01,316.94,323.38,314.8,322.1,66891480
2021-07-02,323.15,333.04,313.71,325.88,151870512
2021-07-05,324.56,324.99,323.93,324.55,78885310
2021-07-06,326.47,330.72,319.67,325.8,98010574
2021-07-07,325.95,328.53,325.63,328.31,27370885
2021-07-08,327.56,329.81,319.51,324.5,116026829
2021-07-09,325.32,325.67,324.14,324.49,127361289
2021-07-12,323.82,327.73,323.68,327.64,66314558
2021-07-13,329.22,334.64,322.75,327.65,81046777
2021-07-14,326.68,331.03,321.27,327.81,193878820
2021-07-15,327.07,328.34,321.93,322.98,47925423
2021-07-16,322.01,322.61,317.03,317.42,110213930
2021-07-19,319.05,321.16,311.85,314.01,108958956
2021-07-20,314.41,324.34,307.86,317.46,40095478
2021-07-21,318.46,324.14,316.4,318.56,57805926
2021-07-22,319.48,322.25,314.59,318.33,153082081
2021-07-23,318.25,319.04,317.1,317.6,65827041
2021-07-26,318.69,323.28,314.55,317.99,62288519
2021-07-27,319.22,326.49,316.61,320.87,76581004
2021-07-28,320.3,326.69,312.45,315.28,122373043
2021-07-29,315.94,317.91,310.32,312.53,110374951
2021-07-30,313.19,315.95,305.9,308.12,147529533
2021-08-02,308.09,310.84,303.12,304.61,96948407
2021-08-03,304.96,311.89,301.08,307.47,27336061
2021-08-04,306.0,309.5,304.65,308.22,141168219
2021-08-05,309.72,311.26,306.08,307.19,240826511
2021-08-06,307.5,313.88,305.78,312.2,64075865
2021-08-09,311.64,314.15,304.82,307.89,44068476
2021-08-10,307.29,310.13,303.26,304.65,84702909
2021-08-11,304.37,309.53,302.44,306.5,72101851
2021-08-12,305.95,308.49,302.35,306.6,45061669
2021-08-13,305.8,310.78,305.07,310.1,145285705
2021-08-16,311.48,311.82,307.07,307.3,54670226
2021-08-17,308.81,311.26,306.79,309.48,49562315
2021-08-18,309.0,314.16,301.65,309.23,47559545
2021-08-19,309.32,309.94,302.89,303.38,67615235
2021-08-20,304.31,304.88,293.78,295.37,90182532
2021-08-23,295.26,298.29,293.25,295.54,95715465
2021-08-24,294.53,296.55,288.48,291.53,64090900
2021-08-25,292.86,294.42,290.49,292.82,71955479
2021-08-26,293.14,294.39,289.41,291.46,189211563
2021-08-27,290.61,294.49,286.59,289.33,66635673
2021-08-30,288.72,295.16,286.85,293.6,155502495
2021-08-31,295.32,299.13,287.97,292.8,141633208
2021-09-01,293.98,294.96,288.8,289.3,161197363
2021-09-02,289.15,289.72,287.91,288.73,35488579
2021-09-03,287.97,291.87,285.19,290.01,96952849
2021-09-06,288.64,292.32,285.93,288.9,84779884
2021-09-07,288.22,288.75,287.78,288.44,60431889
2021-09-08,288.16,291.35,280.96,283.99,49549582
2021-09-09,283.4,284.26,281.41,282.22,50390339
2021-09-10,282.93,283.42,269.66,269.96,90371651
2021-09-13,268.79,268.98,265.26,265.44,49482732
2021-09-14,263.31,269.47,262.58,268.35,72218552
2021-09-15,267.28,269.85,264.13,266.63,70289984
2021-09-16,264.91,265.04,264.43,264.56,109347987
2021-09-17,264.42,268.92,263.84,268.4,154096578
2021-09-20,270.68,274.43,262.74,265.22,57190100
2021-09-21,266.55,268.52,264.2,265.62,85833586
2021-09-22,265.92,270.67,252.94,260.45,165343219
2021-09-23,260.81,271.45,254.08,269.26,122358493
2021-09-24,269.42,272.99,262.51,267.2,69507401
2021-09-27,267.74,276.91,259.57,264.83,75100580
2021-09-28,265.75,266.95,265.6,266.83,136624726
2021-09-29,267.73,274.18,258.16,263.01,296013492
2021-09-30,261.94,263.6,254.09,257.52,76343052
2021-10-01,258.3,258.87,256.94,257.57,72241074
2021-10-04,257.99,261.36,251.55,254.39,72015726
2021-10-05,255.46,256.5,251.97,253.69,59353385
2021-10-06,252.87,257.55,250.47,254.12,50892817
2021-10-07,253.98,263.18,246.41,257.75,163001481
2021-10-08,258.06,258.35,257.29,257.68,107135041
2021-10-11,257.91,262.41,249.97,254.41,56977196
2021-10-12,252.6,254.92,251.35,252.99,91761380
2021-10-13,253.33,256.04,247.53,250.53,50568577
2021-10-14,251.09,256.53,248.85,253.31,66145586
2021-10-15,253.28,264.47,251.87,263.29,91289123
2021-10-18,263.86,268.33,261.95,266.38,74836253
2021-10-19,266.23,268.24,265.37,267.46,90782971
2021-10-20,267.47,271.29,266.52,270.39,98590111
2021-10-21,271.24,275.64,269.46,274.09,37469221
2021-10-22,274.3,278.31,271.19,272.63,54980654
2021-10-25,273.96,278.25,269.01,273.13,139995493
2021-10-26,272.69,275.9,271.86,274.5,109107763
2021-10-27,274.9,276.3,270.8,273.05,32986026
2021-10-28,273.11,282.46,268.35,272.67,44495859
2021-10-29,272.2,274.47,266.54,268.54,120043134
2021-11-01,268.24,269.57,261.29,262.49,99534516
2021-11-02,262.13,264.78,261.04,263.05,124922623
2021-11-03,263.31,270.03,262.6,268.74,110167200
2021-11-04,267.36,270.07,266.91,269.91,117615476
2021-11-05,269.4,283.33,264.59,278.82,157954703
2021-11-08,279.26,282.97,277.86,280.69,44092667
2021-11-09,280.27,285.03,279.15,284.41,296114265
2021-11-10,284.39,291.8,283.48,290.65,73913207
2021-11-11,290.86,292.6,287.77,290.54,38746653
2021-11-12,290.52,303.25,283.2,296.56,58100459
2021-11-15,296.7,298.06,294.36,295.56,61363817
2021-11-16,294.22,295.14,293.33,294.51,61883089
2021-11-17,292.27,292.82,291.27,291.82,75063336
2021-11-18,293.61,295.26,284.0,284.8,73100467
2021-11-19,284.48,291.16,281.01,285.67,83060256
2021-11-22,286.63,294.6,280.74,290.87,48418404
2021-11-23,290.59,293.31,290.47,293.21,99021753
2021-11-24,293.46,302.12,283.52,292.36,61557478
2021-11-25,291.6,294.77,289.6,293.37,140546324
2021-11-26,292.84,293.61,286.64,286.96,187223762
2021-11-29,287.86,290.56,287.07,289.86,84113678
2021-11-30,291.58,292.86,287.27,290.08,32420303
2021-12-01,291.18,295.97,288.8,291.96,156402303
2021-12-02,291.28,295.3,291.06,294.82,38317460
2021-12-03,294.14,294.55,292.53,292.9,96367494
2021-12-06,292.78,294.08,287.34,289.57,102308085
2021-12-07,289.85,293.28,285.64,289.48,38315134
2021-12-08,290.24,292.7,287.56,288.41,95313503
2021-12-09,289.6,302.61,282.45,292.87,121185947
2021-12-10,292.66,298.53,287.79,293.22,99352728
2021-12-13,292.4,298.63,290.22,296.36,45120731
2021-12-14,296.46,298.8,292.75,295.38,72269195
2021-12-15,295.32,296.44,295.19,296.34,126785823
2021-12-16,296.36,302.28,294.38,300.29,100296564
2021-12-17,299.83,302.5,299.5,302.13,56149308
2021-12-20,302.69,311.63,293.94,307.82,62199033
2021-12-21,309.15,314.53,306.08,310.19,55054223
2021-12-22,310.8,312.33,310.18,311.81,41260083
2021-12-23,311.02,314.26,307.6,311.38,151456448
